#CODEVALUEMODEL=CodeValuePhi|CODESYSTEMID=phidic|CODESYSTEMNAME=PHIDIC|CODESYSTEMDISPLAYNAME=PHI DICTIONARY|VERSION=0|DESCRIPTION=Main CodeSystem|LANGUAGE=it|AUTHORITYNAME=Insiel Mercato SpA|AUTHORITYDESCRIPTION=Insiel Mercato SpA|AUTHORITYCONTACTINFORMATION=info@insielmercato.it|||||||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValueIcd9]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
spisal.esposti.sostanze.ncas.636_V0|98219-47-7|98219-47-7|Nafta (petrolio), leggera da steam cracking, trattata termicamente; Combinazione complessa di idrocarburi ottenuta per trattamento e distillazione di nafta di petrolio leggera sottoposta a steam cracking. È costituita in prevalenza da idrocarburi con nume|C|0|1|||||||Nafta (petrolio), leggera da steam cracking, trattata termicamente||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.637_V0|98-54-4|98-54-4|1-Idrossi-4-tert-butilbenzene; 4-terz-butilfenolo|C|0|1|||||||1-Idrossi-4-tert-butilbenzene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.638_V0|98-73-7|98-73-7|acido 4-terz-butilbenzoico|C|0|1|||||||acido 4-terz-butilbenzoico||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.639_V0|98-82-8|98-82-8|cumene|C|0|1|||||||cumene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.640_V0|98-87-3|98-87-3|α,α-diclorotoluene; cloruro di benzilidene; cloruro di benzale|C|0|1|||||||?,?-diclorotoluene; cloruro di benzilidene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.641_V0|98-95-3|98-95-3|Nitrobenzene|C|0|1|||||||Nitrobenzene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.642_V0|994-05-8|994-05-8|2-metil-2-metossibutano; terz-amil metil etere|C|0|1|||||||2-metil-2-metossibutano||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.643_V0|99-99-0|99-99-0|4-nitrotoluene; P-nitrotoluolo.|C|0|1|||||||4-nitrotoluene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.644_V0|N0001|N0001|composti di trifenilstagno esclusi quelli espressamente indicati nel presente allegato|C|0|1|||||||composti di trifenilstagno esclusi quelli espressamente indicati nel presente allegato||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.645_V0|N0002|N0002|Idrocarburi Policiclici Aromatici (IPA)|C|0|1|||||||Idrocarburi Policiclici Aromatici (IPA)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.646_V0|N0003|N0003|Cloronitrotolueni|C|0|1|||||||Cloronitrotolueni||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.647_V0|N0004|N0004|Dicloronitrobenzeni|C|0|1|||||||Dicloronitrobenzeni||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.648_V0|N0005|N0005|Diclorobenzidine (diclorodiamminodifenile)|C|0|1|||||||Diclorobenzidine (diclorodiamminodifenile)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.649_V0|N0006|N0006|Cloronaftaleni|C|0|1|||||||Cloronaftaleni||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.650_V0|N0007|N0007|Clorotoluidine|C|0|1|||||||Clorotoluidine||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.651_V0|N0008|N0008|Cloroamminotolueni|C|0|1|||||||Cloroamminotolueni||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.652_V0|N0009|N0009|Difeniletere bromurati (PBDE)|C|0|1|||||||Difeniletere bromurati (PBDE)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.653_V0|N0010|N0010|Policlorobifenili (PCB)|C|0|1|||||||Policlorobifenili (PCB)||||01/01/2007 00:00|
