#CODEVALUEMODEL=CodeValueLaw|CODESYSTEMID=Legge81|CODESYSTEMNAME=Legge81|CODESYSTEMDISPLAYNAME=Legge81|VERSION=0|DESCRIPTION=Legge 81|LANGUAGE=it|AUTHORITYNAME=Insiem Mercato SpA|AUTHORITYDESCRIPTION=Insiem Mercato SpA|AUTHORITYCONTACTINFORMATION=Insiem Mercato SpA|VALIDFROM=31/07/2013 12:00
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Arresto]|EXTENSION[Classificazione]|EXTENSION[CodiceContravventore]|EXTENSION[Comma]|EXTENSION[Corpo]|EXTENSION[DescrizioneContravventore]|EXTENSION[ImportoMax]|EXTENSION[ImportoMin]|EXTENSION[Lettera]|EXTENSION[NotaContravventore]|EXTENSION[NotaPrescrizione]|EXTENSION[NotaViolazione]|EXTENSION[SanzionatoDa]|EXTENSION[Sanzione]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|VALID FROM|VALID TO
7639.4.2.2.27383|27383113|113 - 4 -  - SCALE|SCALE|C|0|1||arresto sino a due mesi||DD|4|Per le scale provviste alle estremità superiori di dispositivi di trattenuta, anche scorrevoli su guide, non sono richieste le misure di sicurezza indicate nelle lettere a) e b) del comma 3. Le scale a mano usate per l'accesso ai vari piani dei ponteggi e delle impalcature non devono essere poste l'una in prosecuzione dell'altra. Le scale che servono a collegare stabilmente due ponti, quando sono sistemate verso la parte esterna del ponte, devono essere provviste sul lato esterno di un corrimano parapetto.|Datori di lavoro e dirigenti|2192|548|||||Articolo 159-2-c|ammenda da 548 a 2192 euro||||03/12/2013 16:29|
7639.4.2.2.27384|27384113|113 - 5 -  - SCALE|SCALE|C|0|1||arresto sino a due mesi||DD|5|Quando l'uso delle scale, per la loro altezza o per altre cause, comporti pericolo di sbandamento, esse devono essere adeguatamente assicurate o trattenute al piede da altra persona.|Datori di lavoro e dirigenti|2192|548|||||Articolo 159-2-c|ammenda da 548 a 2192 euro||||03/12/2013 16:29|
7639.4.2.2.27385|27385113|113 - 6 -  - SCALE|SCALE|C|0|1||arresto sino a due mesi||DD|6|Il datore di lavoro assicura che le scale a pioli siano sistemate in modo da garantire la loro stabilità durante l'impiego e secondo i seguenti criteri: a) le scale a pioli portatili devono poggiare su un supporto stabile, resistente, di dimensioni adeguate e immobile, in modo da garantire la posizione orizzontale dei pioli -  b) le scale a pioli sospese devono essere agganciate in modo sicuro e, ad eccezione delle scale a funi, in maniera tale da evitare spostamenti e qualsiasi movimento di oscillazione -  c) lo scivolamento del piede delle scale a pioli portatili, durante il loro uso, deve essere impedito con fissaggio della parte superiore o inferiore dei montanti, o con qualsiasi dispositivo antiscivolo, o ricorrendo a qualsiasi altra soluzione di efficacia equivalente -  d) le scale a pioli usate per l'accesso devono essere tali da sporgere a sufficienza oltre il livello di accesso, a meno che altri dispositivi garantiscono una presa sicura -  e) le scale a pioli composte da pi— elementi innestabili o a sfilo devono essere utilizzate in modo da assicurare il fermo reciproco dei vari elementi -  f) le scale a pioli mobili devono essere fissate stabilmente prima di accedervi.|Datori di lavoro e dirigenti|2192|548|||||Articolo 159-2-c|ammenda da 548 a 2192 euro||||03/12/2013 16:29|
7639.4.2.2.27386|27386113|113 - 7 -  - SCALE|SCALE|C|0|1||arresto sino a due mesi||DD|7|Il datore di lavoro assicura che le scale a pioli siano utilizzate in modo da consentire ai lavoratori di disporre in qualsiasi momento di un appoggio e di una presa sicuri. In particolare il trasporto a mano di pesi su una scala a pioli non deve precludere una presa sicura.|Datori di lavoro e dirigenti|2192|548|||||Articolo 159-2-c|ammenda da 548 a 2192 euro||||03/12/2013 16:29|
7639.4.2.2.27387|27387113|113 - 8 - a - SCALE|SCALE|C|0|1||arresto sino a due mesi||DD|8|Per l'uso delle scale portatili composte di due o pi— elementi innestati (tipo all'italiana o simili), oltre quanto prescritto nel comma 3, si devono osservare le seguenti disposizioni: la lunghezza della scala in opera non deve superare i 15 metri, salvo particolari esigenze, nel qual caso le estremità superiori dei montanti devono essere assicurate a parti fisse.|Datori di lavoro e dirigenti|2192|548|a||||Articolo 159-2-c|ammenda da 548 a 2192 euro||||03/12/2013 16:29|
7639.4.2.3_V0|423|SEZIONE III - SCAVI E FONDAZIONI|SEZIONE III - SCAVI E FONDAZIONI|S|0|1||||||||||||||||||SEZIONE III - SCAVI E FONDAZIONI|10/11/2016 13:08|
7639.4.2.3.25851|25851119|119 - 7-bis -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|7-bis|Il sollevamento di materiale dagli scavi deve essere effettuato conformemente al punto 3.4. dell'Allegato XVIII.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.3.26911|26911119|119 - 1 -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|1|Nello scavo di pozzi e di trincee profondi pi— di m 1,50, quando la consistenza del terreno non dia sufficiente garanzia di stabilità, anche in relazione alla pendenza delle pareti, si deve provvedere, man mano che procede lo scavo, alla applicazione delle necessarie armature di sostegno.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.3.26912|26912119|119 - 2 -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|2|Le tavole di rivestimento delle pareti devono sporgere dai bordi degli scavi di almeno 30 centimetri.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.3.26913|26913119|119 - 3 -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|3|Nello scavo dei cunicoli, a meno che si tratti di roccia che non presenti pericolo di distacchi, devono predisporsi idonee armature per evitare franamenti della volta e delle pareti. Dette armature devono essere applicate man mano che procede il lavoro di avanzamento -  la loro rimozione può essere effettuata in relazione al progredire del rivestimento in muratura.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.3.26914|26914119|119 - 4 -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|4|Idonee armature e precauzioni devono essere adottate nelle sottomurazioni e quando in vicinanza dei relativi scavi vi siano fabbriche o manufatti le cui fondazioni possano essere scoperte o indebolite dagli scavi.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.3.26915|26915119|119 - 5 -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|5|Nella infissione di pali di fondazione devono essere adottate misure e precauzioni per evitare che gli scuotimenti del terreno producano lesioni o danni alle opere vicine con pericolo per i lavoratori.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.3.26916|26916119|119 - 6 -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|6|Nei lavori in pozzi di fondazione profondi oltre 3 metri deve essere disposto, a protezione degli operai addetti allo scavo ed all'asportazione del materiale scavato, un robusto impalcato con apertura per il passaggio della benna.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.3.26917|26917120|120 - 1 -  - Deposito di materiali in prossimità degli scavi|Deposito di materiali in prossimità degli scavi|C|0|1|||||1|Ô vietato costituire depositi di materiali presso il ciglio degli scavi. Qualora tali depositi siano necessari per le condizioni del lavoro, si deve provvedere alle necessarie puntellature.|||||||||||||03/12/2013 16:29|
7639.4.2.3.26918|26918121|121 - 1 -  - Presenza di gas negli scavi|Presenza di gas negli scavi|C|0|1||arresto fino a sei mesi||DD|1|Quando si eseguono lavori entro pozzi, fogne, cunicoli, camini e fosse in genere, devono essere adottate idonee misure contro i pericoli derivanti dalla presenza di gas o vapori tossici, asfissianti, infiammabili o esplosivi, specie in rapporto alla natura geologica del terreno o alla vicinanza di fabbriche, depositi, raffinerie, stazioni di compressione e  di decompressione, metanodotti e condutture di gas, che possono dar luogo ad infiltrazione di sostanze pericolose.Quando si eseguono lavori entro pozzi, fogne, cunicoli, camini e fosse in genere, devono essere adottate idonee misure contro i pericoli derivanti dalla presenza di gas o vapori tossici, asfissianti, infiammabili o esplosivi, specie in rapporto alla natura geologica del terreno o alla vicinanza di fabbriche, depositi, raffinerie, stazioni di compressione e di decompressione, metanodotti e condutture di gas, che possono dar luogo ad infiltrazione di sostanze pericolose.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.26919|26919121|121 - 2 -  - Presenza di gas negli scavi|Presenza di gas negli scavi|C|0|1||arresto fino a sei mesi||DD|2|Quando sia accertata o sia da temere la presenza di gas tossici, asfissianti o la irrespirabilità dell'aria ambiente e non sia possibile assicurare una efficiente aerazione ed una completa bonifica, i lavoratori devono essere provvisti di idonei dispositivi di  protezioneindividuale delle vie respiratore, ed essere muniti di idonei dispositivi di protezione individuale collegati ad un idoneo sistema di salvataggio, che deve essere tenuto all'esterno dal personale addetto alla sorveglianza. Questo deve mantenersi in continuo collegamento con gli operai all'interno ed essere in grado di sollevare prontamente all'esterno il lavoratore colpito dai gas.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.26920|26920121|121 - 3 -  - Presenza di gas negli scavi|Presenza di gas negli scavi|C|0|1||arresto fino a sei mesi||DD|3|Possono essere adoperate le maschere respiratorie, in luogo  di autorespiratori, solo quando, accertate la natura e la concentrazione dei gas o vapori nocivi o asfissianti, esse offrano garanzia di sicurezza e semprechè sia assicurata una efficace e continua aerazione.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.26921|26921121|121 - 4 -  - Presenza di gas negli scavi|Presenza di gas negli scavi|C|0|1||arresto fino a sei mesi||DD|4|Quando si sia accertata la presenza di gas infiammabili o esplosivi, deve provvedersi alla bonifica dell'ambiente mediante idonea ventilazione -  deve inoltre vietarsi, anche dopo la bonifica, se siano da temere emanazioni di gas pericolosi, l'uso di apparecchi a fiamma, di corpi incandescenti e di apparecchi comunque suscettibili di provocare fiamme o surriscaldamenti atti ad incendiare il gas.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.26922|26922121|121 - 5 -  - Presenza di gas negli scavi|Presenza di gas negli scavi|C|0|1||arresto fino a sei mesi||DD|5|Nei casi previsti dal commi 2, 3 e 4, i lavoratori devono essere abbinati nell'esecuzione dei lavori.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.27127|27127118|118 - 1 -  - Splateamento e sbancamento|Splateamento e sbancamento|C|0|1||arresto fino a sei mesi||DD|1|Nei lavori di splateamento o sbancamento se previsto l'accesso di lavoratori, le pareti delle fronti di attacco devono avere una inclinazione o un tracciato tali, in relazione alla natura del terreno, da impedire franamenti. Quando la parete del fronte di attacco supera l'altezza di m 1,50, è vietato il sistema di scavo manuale per scalzamento alla base e conseguente franamento della parete.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.27128|27128118|118 - 2 -  - Splateamento e sbancamento|Splateamento e sbancamento|C|0|1||arresto fino a sei mesi||DD|2|Quando per la particolare natura del terreno o per causa di piogge, di infiltrazione, di gelo o disgelo, o per altri motivi, siano da temere frane o scoscendimenti, deve essere provveduto all'armatura o al consolidamento del terreno.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.27129|27129118|118 - 3 -  - Splateamento e sbancamento|Splateamento e sbancamento|C|0|1||arresto fino a sei mesi||DD|3|Nei lavori di escavazione con mezzi meccanici deve essere vietata la presenza degli operai nel campo di azione dell'escavatore e sul ciglio del fronte di attacco.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.27130|27130118|118 - 4 -  - Splateamento e sbancamento|Splateamento e sbancamento|C|0|1||arresto fino a sei mesi||DD|4|Il posto di manovra dell'addetto all'escavatore, quando questo non sia munito di cabina metallica, deve essere protetto con solido riparo.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.27131|27131118|118 - 5 -  - Splateamento e sbancamento|Splateamento e sbancamento|C|0|1||arresto fino a sei mesi||DD|5|Ai lavoratori deve essere fatto esplicito divieto di avvicinarsi alla base della parete di attacco e, in quanto necessario in relazione all'altezza dello scavo o alle condizioni di accessibilità del ciglio della platea superiore, la zona superiore di pericolo deve essere almeno delimitata mediante opportune segnalazioni spostabili col proseguire dello scavo.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.3.27374|27374119|119 - 7 -  - Pozzi, scavi e cunicoli|Pozzi, scavi e cunicoli|C|0|1||arresto da due a quattro mesi||DD|7|Nei pozzi e nei cunicoli deve essere prevista una adeguataassistenza all'esterno e le loro dimensioni devono essere tali da permettere il recupero di un lavoratore infortunato privo di sensi.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.4_V0|424|SEZIONE IV - PONTEGGI IN LEGNAME E ALTRE OPERE PROVVISIONALI|SEZIONE IV - PONTEGGI IN LEGNAME E ALTRE OPERE PROVVISIONALI|S|0|1||||||||||||||||||SEZIONE IV - PONTEGGI IN LEGNAME E ALTRE OPERE PROVVISIONALI|10/11/2016 13:08|
7639.4.2.4.25852|25852128|128 - 2 -  - Sottoponti|Sottoponti|C|0|1|||||2|La costruzione del sottoponte può essere omessa per i ponti sospesi, per le torri di carico, per i ponti a sbalzo e quando vengano eseguiti lavori di manutenzione e di riparazione di durata non superiore a cinque giorni.|||||||||||||03/12/2013 16:29|
7639.4.2.4.26923|26923122|122 - 1 -  - Ponteggi ed opere provvisionali|Ponteggi ed opere provvisionali|C|0|1||arresto fino a sei mesi||DD|1|Nei lavori in quota, devono essere adottate, seguendo lo sviluppo dei lavori stessi, adeguate impalcature o ponteggi o idonee opere provvisionali o comunque precauzioni atte ad eliminare i pericoli di caduta di persone e di cose conformemente ai punti 2, 3.1, 3.2 e 3.3 dell'allegato XVIII.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 159-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.4.2.4.27373|27373123|123 - 1 -  - (Montaggio e smontaggio delle opere provvisionali|(Montaggio e smontaggio delle opere provvisionali|C|0|1||arresto da due a quattro mesi||DD|1|Il montaggio e lo smontaggio delle opere provvisionali devono essere eseguiti sotto la diretta sorveglianza di un preposto ai lavori.|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
7639.4.2.4.27388|27388124|124 - 1 -  - Deposito di materiali sulle impalcature|Deposito di materiali sulle impalcature|C|0|1||arresto fino a un mese||LA|1|Sopra i ponti di servizio e sulle impalcature in genere è vietato qualsiasi deposito, eccettuato quello temporaneo dei materiali ed attrezzi necessari ai lavori.|Lavoratori autonomi|657,6|219,2|||||Articolo 160-1-c|ammenda da 219,2 a 657,6 euro||||03/12/2013 16:29|
7639.4.2.4.27389|27389124|124 - 2 -  - Deposito di materiali sulle impalcature|Deposito di materiali sulle impalcature|C|0|1||arresto fino a un mese||LA|2|Il peso dei materiali e delle persone deve essere sempre inferiore a quello che è consentito dalla resistenza strutturale del ponteggio -  lo spazio occupato dai materiali deve consentire i movimenti e le manovre necessarie per l'andamento del lavoro.|Lavoratori autonomi|657,6|219,2|||||Articolo 160-1-c|ammenda da 219,2 a 657,6 euro||||03/12/2013 16:29|
7639.4.2.4.27390|27390125|125 - 1 -  - Disposizione dei montanti|Disposizione dei montanti|C|0|1||arresto da due a quattro mesi||DD|1|I montanti devono essere costituiti con elementi accoppiati, i cui punti di sovrapposizione devono risultare sfalsati di almeno un metro -  devono altresì essere verticali o leggermente inclinati verso la costruzione|Datori di lavoro e dirigenti|5260,8|1096|||||Articolo 159-2-b|ammenda da 1096 a 5260,8 euro||||03/12/2013 16:29|
