CODE|NAME
91.5R.J|CISTINA INTRALEUCOCITARIA.
91.5R.K|DOSAGGIO ENZIMI DEL METABOLISMO GLICIDICO. (dosaggio singolo)
91.5R.Q|DOSAGGIO ENZIMI LISOSOMIALI. (dosaggio singolo)
91.5R.S|DOSAGGIO ENZIMI MITOCONDRIALI. (dosaggio singolo)
91.5R.T|DOSAGGIO ENZIMI METABOLISMO LIPIDICO (dosaggio singolo).
91.5R.Y|MUCOPOLISACCARIDI URINARI TOTALI DOSAGGIO.
91.6R.F|PROTEINA SIERO AMILOIDEA (SAA).
91.90.1|ESAME ALLERGOLOGICO STRUMENTALE PER ORTICARIE FISICHE.
91.90.2|INDAGINI FOTOBIOLOGICHE PER FOTODERMATOSI [FOTO PATCH TEST] Per singolo allergene (fino a 25 allergeni).
91.90.3|INDAGINI FOTOBIOLOGICHE PER FOTODERMATOSI [FOTOTEST].
91.90.4|SCREENING ALLERGOLOGICO PER INALANTI E ALIMENTI (Prick test). Fino a 7 allergeni.
91.90.5|TEST EPICUTANEI A LETTURA RITARDATA [PATCH TEST]. Per singolo allergene (Fino a 20 allergeni) 
91.90.6|TEST PERCUTANEI E INTRACUTANEI A LETTURA  IMMEDIATA. (Fino a 12 allergeni).
91.90.7|TEST DI TOLLERANZA CON FARMACI E DI PROVOCAZIONE ORALE CON ALIMENTI ED ADDITIVI. Per singola dose
92.01.1|CAPTAZIONE TIROIDEA.
92.01.2|SCINTIGRAFIA TIROIDEA CON CAPTAZIONE, CON O SENZA PROVE FARMACOLOGICHE.
92.01.3|SCINTIGRAFIA TIROIDEA.
92.01.4|SCINTIGRAFIA TIROIDEA CON INDICATORI POSITIVI.
92.02.1|SCINTIGRAFIA EPATICA. (3 proiezioni) In caso di contemporanea esecuzione di tomoscintigrafia codificare anche 92.02.6
92.02.2|SCINTIGRAFIA EPATICA PER RICERCA DI LESIONI ANGIOMATOSE. In caso di contemporanea esecuzione di tomoscintigrafia codific
92.02.3|SCINTIGRAFIA SEQUENZIALE EPATOBILIARE, INCLUSA COLECISTI, CON O SENZA PROVE FARMACOLOGICHE,  CON O SENZA MISURAZIONE DEL
92.02.4|SCINTIGRAFIA EPATICA CON INDICATORI POSITIVI. In caso di contemporanea esecuzione di tomoscintigrafia codificare anche 9
92.02.6|TOMOSCINTIGRAFIA (SPET) - SOSTITUISCE PREST. 92.02.5, 92.03.5 E 92.15.5. In corso di esame planare, incluso, con unica s
92.03.1|SCINTIGRAFIA RENALE. In caso di contemporanea esecuzione di tomoscintigrafia codificare anche 92.02.6
92.03.2|SCINTIGRAFIA RENALE CON ANGIOSCINTIGRAFIA   (OSBOLETA REGIONALE). In corso di scintigrafia renale con unica somministraz
92.03.3|SCINTIGRAFIA SEQUENZIALE RENALE. Studio sequenziale della funzione renale senza o con prove farmacologiche Incluso: misu
92.03.4|STUDIO DEL REFLUSSO VESCICO-URETERALE. Mediante cistoscintigrafia minzionale diretta
92.04.1|SCINTIGRAFIA SEQUENZIALE DELLE GHIANDOLE SALIVARI CON STUDIO FUNZIONALE.
92.04.2|STUDIO DEL TRANSITO ESOFAGO-GASTRO-DUODENALE.
92.04.3|STUDIO DEL REFLUSSO GASTRO-ESOFAGEO O DUODENO-GASTRICO.
92.04.4|VALUTAZIONE DELLE GASTROENTERORRAGIE.
92.04.5|STUDIO DELLA PERMEABILITA' INTESTINALE
92.04.6|STUDIO DEL TRANSITO ESOFAGEO.
92.05.1|SCINTIGRAFIA MIOCARDICA DI PERFUSIONE, A RIPOSO E DOPO STIMOLO (FISICO O FARMACOLOGICO), STUDIO QUANTITATIVO.
92.05.2|SCINTIGRAFIA MIOCARDICA CON INDICATORI DI LESIONE. In caso di contemporanea esecuzione di tomoscintigrafia codificare an
92.05.3|ANGIOCARDIOSCINTIGRAFIA DI PRIMO PASSAGGIO (FIRST PASS). Studi multipli del pool ematico cardiaco first pass, a riposo e
92.05.4|ANGIOCARDIOSCINTIGRAFIA ALL'EQUILIBRIO. Studi multipli del pool ematico cardiaco all' equilibrio, a riposo e dopo stimol
92.05.5|SCINTIGRAFIA SPLENICA.
92.05.6|SCINTIGRAFIA DEL MIDOLLO OSSEO  TOTAL BODY.
92.05.7|ANGIOCARDIOSCINTIGRAFIA DI PRIMO PASSAGGIO (FIRST PASS) DURANTE STIMOLO. Studi multipli del pool ematico cardiaco first 
92.05.8|ANGIOCARDIOSCINTIGRAFIA ALL'EQUILIBRIO DOPO STIMOLO. Studi multipli del pool ematico cardiaco all'equilibrio, a riposo e
92.09.1|TOMOSCINTIGRAFIA MIOCARDICA (PET) DI PERFUSIONE A RIPOSO E DOPO STIMOLO.
92.09.2|TOMOSCINTIGRAFIA MIOCARDICA (SPET) DI PERFUSIONE A RIPOSO O DOPO STIMOLO.
92.09.3|TOMOSCINTIGRAFIA MIOCARDICA CON INDICATORI DI LESIONE. In corso di esame planare con indicatori di lesione, con unica so
92.09.4|DETERMINAZIONE DEL VOLUME PLASMATICO O DEL VOLUME ERITROCITARIO.
92.09.5|STUDIO DI SOPRAVVIVENZA DEGLI ERITROCITI, CINETICA DIFFERENZIALE PER ORGANO/TESSUTO (FEGATO, MILZA).
92.09.6|STUDIO COMPLETO DELLA FERROCINETICA.
92.09.7|STUDIO DELLA CINETICA DELLE PIASTRINE O DEI LEUCOCITI, CON O SENZA LOCALIZZAZIONE DIFFERENZIALE PER ORGANO/TESSUTO.
92.09.8|ANGIOCARDIOSCINTIGRAFIA GSPET. A completamento di 92.09.2
92.11.1|SCINTIGRAFIA CEREBRALE, STATICA, STUDIO COMPLETO.
92.11.2|SCINTIGRAFIA CEREBRALE CON ANGIOSCINTIGRAFIA, STUDIO COMPLETO.
92.11.3|VALUTAZIONE DELLE  DERIVAZIONI LIQUORALI.
92.11.4|DETERMINAZIONE E LOCALIZZAZIONE PERDITE DI LCR.
92.11.5|TOMOSCINTIGRAFIA  CEREBRALE (SPET).
92.11.6|TOMOSCINTIGRAFIA  CEREBRALE (PET). Studio qualitativo
92.11.7|TOMOSCINTIGRAFIA  CEREBRALE (PET). Studio quantitativo
92.11.8|TOMOSCINTIGRAFIA MIOCARDICA (PET) QUANTITATIVA. Perfusoria e metabolica, a riposo o a riposo e dopo test da sforzo o far
92.12.9|TOMOSCINTIGRAFIA TOTALE (PET). PET totale corporea, qualitativa o quantitativa, PET segmentaria, quantitativa
92.13|SCINTIGRAFIA DELLE PARATIROIDI. Con tecnica di sottrazione incluso: Scintigrafia della tiroide
92.14.1|SCINTIGRAFIA OSSEA O ARTICOLARE SEGMENTARIA.
92.14.2|SCINTIGRAFIA OSSEA  O ARTICOLARE SEGMENTARIA POLIFASICA.
92.15.1|SCINTIGRAFIA POLMONARE PERFUSIONALE. (6 proiezioni)
92.15.2|SCINTIGRAFIA POLMONARE VENTILATORIA.
92.15.3|STUDIO QUANTITATIVO DIFFERENZIALE DELLA FUNZIONE POLMONARE. Eventuale aggiunta a: Scintigrafia perfusionale/ventilatoria
92.15.4|SCINTIGRAFIA POLMONARE CON INDICATORE POSITIVO.
92.16.1|SCINTIGRAFIA LINFATICA E LINFOGHIANDOLARE SEGMENTARIA.
92.18.1|SCINTIGRAFIA GLOBALE CORPOREA CON INDICATORI POSITIVI.
92.18.2|SCINTIGRAFIA OSSEA O ARTICOLARE.
92.18.3|RICERCA DI METASTASI DI TUMORI TIROIDEI.
92.18.4|SCINTIGRAFIA GLOBALE CORPOREA CON CELLULE AUTOLOGHE MARCATE.
92.18.5|SCINTIGRAFIA GLOBALE CORPOREA CON TRACCIANTI IMMUNOLOGICI E RECETTORIALI.
92.18.6|TOMOSCINTIGRAFIA GLOBALE CORPOREA (PET).
92.18.7|SCINTIGRAFIA OSSEA POLIFASICA CON SCANSIONE TOTALE CORPOREA. Codificare in corso di esecuzione di 92.18.2 SCINTIGRAFIA O
92.18.8|SCINTIGRAFIA SEGMENTARIA CON INDICATORI POSITIVI.
92.18.9|PET-CT. da codificare in aggiunta alle prestazioni 92.12.9 TOMOSCINTIGRAFIA TOTALE (PET) 92.18.6 TOMOSCINTIGRAFIA GLOBAL
92.19.1|SCINTIGRAFIA SURRENALICA CORTICALE.
92.19.2|SCINTIGRAFIA SURRENALICA MIDOLLARE.
92.19.3|SCINTIGRAFIA DEI TESTICOLI.
92.19.5|ANGIOSCINTIGRAFIA (ANGIOGRAFIA, VENOGRAFIA RADIOISOTOPICA).
92.19.6|SCINTIGRAFIA SEGMENTARIA DOPO SCINTIGRAFIA TOTAL BODY. Con o senza indicatori positivi, cellule autologhe marcate, tracc
92.19.7|SCINTIGRAFIA SEGMENTARIA CON CELLULE AUTOLOGHE MARCATE.
92.19.8|SCINTIGRAFIA SEGMENTARIA CON TRACCIANTE IMMUNOLOGICO O RECETTORIALE.
92.21.1|PLESIO-ROENTGENTERAPIA. Per seduta (ciclo di sei sedute).
92.23.1|TELECOBALTOTERAPIA CON CAMPO FISSO O DUE CAMPI CONTRAPPOSTI. Per seduta e per focolaio trattato (ciclo di cinque sedute)
92.23.2|TELECOBALTOTERAPIA CON CAMPI MULTIPLI, DI MOVIMENTO. Per seduta e per focolaio trattato (ciclo di cinque sedute)
92.23.3|TELECOBALTOTERAPIA CON TECNICA FLASH. Per seduta e per focolaio trattato (ciclo di cinque sedute)
92.24.1|TELETERAPIA CON ACCELERATORE LINEARE CON CAMPO FISSO  O DUE CAMPI CONTRAPPOSTI. Per seduta e per focolaio trattato (cicl
92.24.2|TELETERAPIA CON ACCELERATORE LINEARE CON CAMPI MULTIPLI O DI MOVIMENTO TECNICHE 2D. Per seduta e per focolaio trattato (
92.24.3|TELETERAPIA CON ACCELERATORE LINEARE CON TECNICA FLASH. Per seduta e per focolaio trattato (fino ad un massimo di 5 sedu
92.24.5|TELETERAPIA CON ACCELERATORE LINEARE CON CAMPI MULTIPLI O DI MOVIMENTO TECNICHE 3D. Per seduta e per focolaio trattato (
92.24.6|TELETERAPIA CON ACCELERATORE LINEARE CON CAMPI MULTIPLI O DI MOVIMENTO TECNICHE CON MODULAZIONE DI INTENSITA'. Per sedut
92.24.7|RADIOTERAPIA STEREOTASSICA PRIMA SEDUTA O RADIOCHIRURGIA PER SEDUTA. La prestazione sostituisce cod. 92.24.4
92.24.8|RADIOTERAPIA STEREOTASSICA SEDUTE SUCCESSIVE ALLA PRIMA. La prestazione sostituisce cod. 92.24.4. (per seduta)
92.25.1|TELETERAPIA CON ELETTRONI A UNO O PIU' CAMPI FISSI. Per seduta e per focolaio trattato (ciclo di cinque sedute)
92.25.2|IRRADIAZIONE CUTANEA TOTALE CON ELETTRONI (TSEI/TSEBI). Per Linfoma cutaneo a cellule T
92.27.1|BRACHITERAPIA ENDOLUMINALE, BRACHITERAPIA ENDOCAVITARIA CON VETTORI MULTIPLI, BRACHITERAPIA INTERSTIZIALE E BRACHITERAPI
92.27.3|BRACHITERAPIA ENDOCAVITARIA O DI SUPERFICIE CON VETTORE SINGOLO. Per seduta e per focolaio trattato
92.27.4|BRACHITERAPIA INTERSTIZIALE CON CARICAMENTO REMOTO (HDR). Per seduta e per focolaio trattato
92.27.5|BETATERAPIA DI CONTATTO. Intero trattamento
92.28.1|TERAPIA DEGLI IPERTIROIDISMI. Fino a 370 MBq
92.28.2|TERAPIA DEGLI IPERTIROIDISMI. Per ogni 370 MBq successivi
92.28.3|TERAPIA ENDOCAVITARIA.
92.28.4|TERAPIA CON ANTICORPI MONOCLONALI. Fino a 185 MBq
92.28.5|TERAPIA CON ANTICORPI MONOCLONALI. Per ogni 185 MBq successivi
92.28.6|TERAPIA PALLIATIVA DEL DOLORE DA METASTASI OSSEE.
92.29.1|INDIVIDUAZIONE DEL VOLUME BERSAGLIO E SIMULAZIONE. Con simulatore radiologico o procedure di simulazione sull'unità di t
92.29.2|INDIVIDUAZIONE DEL VOLUME BERSAGLIO E SIMULAZIONE. Con TC simulatore o TC In caso di iniezione di mezzo di contrasto cod
92.29.3|INDIVIDUAZIONE DEL VOLUME BERSAGLIO E SIMULAZIONE. Con RM In caso di iniezione di mezzo di contrasto codificare anche (3
92.29.4|STUDIO FISICO-DOSIMETRICO. Calcolo della dose in punti
92.29.5|STUDIO FISICO-DOSIMETRICO CON ELABORATORE SU SCANSIONI TC. In caso di ricostruzione 3D codificare anche (88.90.4)
92.29.6|DOSIMETRIA IN VIVO.
92.29.7|SCHERMATURA PERSONALIZZATA. (intero trattamento)
92.29.8|SISTEMA DI IMMOBILIZZAZIONE PERSONALIZZATO. (intero trattamento)
92.29.9|PREPARAZIONE COMPENSATORI/MODULATORI PER MODULAZIONE DI INTENSITA' PER FASCIO. (intero trattamento). Escluso: Schermatur
92.29.A|INDIVIDUAZIONE DEL VOLUME BERSAGLIO E SIMULAZIONE. Con PET-TC (intero trattamento)  individuazione del volume bersaglio 
92.29.B|STUDIO FISICO-D0SIMETRICO 3D CON ELABORATORE SU SCANSIONI TC. di " elevata complessità" incluso controllo fisico dell'ac
92.29.C|STUDIO FISICO-DOSIMETRICO 3D CON ELABORATORE SU SCANSIONI TC. in modalità "inverse planning" incluso controllo fisico de
92.29.E|DEFINIZIONE TARGET ED ORGANI CRITICI CON TECNICHE 2D.
92.29.F|DEFINIZIONE TARGET ED ORGANI CRITICI CON TECNICHE 3D.
92.29.G|CONTROLLO DEL SET-UP INIZIALE PER LA 1^ SEDUTA, CONTROLLO PORTALE E/O DELLA RIPETIBILITA' DEL SET-UP DEL PAZIENTE. ( per
92.29.H|GATING RESPIRATORIO ASSOCIATO A TRATTAMENTO RADIOTERAPICO. Per seduta o focolaio trattato
92.29.K|RADIOTERAPIA CON TECNICHE AD INTENSITA' MODULATA AD ARCHI MULTIPLI O DI TIPO ELICOIDALE CON CONTROLLO DEL POSIZIONAMENTO
92.29.L|RADIOTERAPIA CON TECNICHE AD INTENSITA' MODULATA AD ARCHI MULTIPLI O DI TIPO ELICOIDALE CON CONTROLLO DEL POSIZIONAMENTO
93.01.1|VALUTAZIONE FUNZIONALE GLOBALE. Con scala psico-comportamentale
93.01.2|VALUTAZIONE FUNZIONALE SEGMENTARIA. Con scala psico-comportamentale
93.01.3|VALUTAZIONE MONOFUNZIONALE. Con scala psico-comportamentale Bilancio pretrattamento dei disturbi comunicativi e del ling
93.01.4|VALUTAZIONE FUNZIONALE DELLE FUNZIONI CORTICALI SUPERIORI. Bilancio pretrattamento delle funzioni corticali superiori co
93.02|VALUTAZIONE ORTOTTICA CON STUDIO COMPLETO DELLA MOTILITA' OCULARE.
93.03|VALUTAZIONE PROTESICA.
93.04.1|VALUTAZIONE MANUALE DI FUNZIONE MUSCOLARE. Bilancio articolare e muscolare generale
93.04.2|VALUTAZIONE MANUALE DI FUNZIONE MUSCOLARE. Bilancio articolare e muscolare segmentario
93.05.1|ANALISI CINEMATICA DELL' ARTO SUPERIORE O INFERIORE O DEL TRONCO.
93.05.2|ANALISI DINAMOMETRICA DELL' ARTO SUPERIORE O INFERIORE O DEL TRONCO.
93.05.3|ANALISI DINAMOMETRICA ISOCINETICA SEGMENTALE.
93.05.4|TEST POSTUROGRAFICO. Eseguito con apposito strumentario e refertato. Non associabile al 93.05.5.
93.05.5|TEST STABILOMETRICO STATICO E/O DINAMICO SU PEDANA. Eseguito con apposito strumentario.
93.07.1|BIOIMPEDENZIOMETRIA, PLICOMETRIA, VALUTAZIONE DELLO STATO NUTRIZIONALE E PROGRAMMA DIETETICO.
93.08.1|ELETTROMIOGRAFIA SEMPLICE [EMG].  Analisi qualitativa o quantitativa per muscolo. Prestazione riservata solo a esenti pe
93.08.2|ELETTROMIOGRAFIA SINGOLA FIBRA.
93.08.3|ELETTROMIOGRAFIA  DI UNITA' MOTORIA. Analisi quantitativa. Con esame ad ago
93.08.4|ELETTROMIOGRAFIA DI MUSCOLI SPECIALI [Laringei, perineali]. Escluso: Elettromiografia dello sfintere uretrale (89.23), E
93.08.5|RISPOSTE RIFLESSE. H, F, Blink reflex, Riflesso bulbocavernoso, Riflessi esterocettivi agli arti, Riflessi tendinei Incl
93.08.6|STIMOLAZIONE RIPETITIVA. Stimolazione ripetitiva per nervo e frequenza di stimolo
93.08.7|TEST PER TETANIA LATENTE. Incluso: EMG
93.08.8|TEST DI ISCHEMIA PROLUNGATA. Incluso: EMG
93.08.S|STUDIO NEUROFISIOLOGICO [ELETTROMIOGRAFICO] ARTO SUPERIORE COMPLETO. Non associabile a cod. 93.08.1, 93.08.5, 93.09.1, 9
93.08.T|STUDIO NEUROFISIOLOGICO [ELETTROMIOGRAFICO] ARTO INFERIORE COMPLETO. Non associabile a 93.08.1, 93.08.5, 93.09.1, 93.09.
93.08.V|STUDIO NEUROFISIOLOGICO [ELETTROMIOGRAFICO] FACCIALE E TRIGEMINALE COMPLETO. Monolaterale. Non associabile a 93.08.1, 93
93.08.Z|STUDIO NEUROFISIOLOGICO [ELETTROMIOGRAFICO] DEL TRONCO. Non associabile a 93.08.1, 93.08.5, 93.09.1, 93.09.2 e 99.29.9.
93.09.1|VELOCITA' DI CONDUZIONE NERVOSA MOTORIA. Per nervo. Non associabile a cod. 93.08.S, 93.08.T, 93.08.V e 93.08.Z.
93.09.2|VELOCITA' DI CONDUZIONE NERVOSA  SENSITIVA. Per nervo. Non associabile a cod. 93.08.S, 93.08.T, 93.08.V e 93.08.Z.
93.11.5|RIEDUCAZIONE MOTORIA IN GRUPPO. Per seduta di 30 minuti  max. 5 pazienti (Ciclo di dieci sedute)
93.12.1|RIEDUCAZIONE FUNZIONALE ATTIVA E/O PASSIVA PER PATOLOGIA SEMPLICE - La prestazione sostituisce cod. 93.11.1, 93.11.2, 93
93.12.2|RIEDUCAZIONE FUNZIONALE ATTIVA E/O PASSIVA PER PATOLOGIA COMPLESSA - La prestazione sostituisce cod.  93.11.1, 93.11.2, 
93.15|MOBILIZZAZIONE DELLA COLONNA VERTEBRALE. Manipolazione della colonna vertebrale (ciclo di tre sedute) Escluso: Manipolaz
93.16|MOBILIZZAZIONE DI ALTRE ARTICOLAZIONI. Manipolazione incruenta di rigidità di piccole articolazioni (ciclo di tre sedute
93.18.1|ESERCIZI RESPIRATORI. Per seduta individuale (Ciclo di dieci sedute)
93.18.2|ESERCIZI RESPIRATORI. Per seduta collettiva (Ciclo di dieci sedute)
93.19.3|ESERCIZI POSTURALI - PROPRIOCETTIVI -  La prestazione sostituisce cod. 93.19.1. Per seduta individuale di 20 minuti (Cic
93.19.4|ESERCIZI POSTURALI - PROPRIOCETTIVI -  La prestazione sostituisce cod.  93.19.2. Per seduta collettiva di 20 minuti  max
93.22|TRAINING DEAMBULATORI E DEL PASSO. Incluso: Addestramento all' uso di protesi, ortesi, ausili e/o istruzione dei familia
93.22.1|REALIZZAZIONE E APPLICAZIONE DI ORTESI STATICA e/o dinamica e di cast compreso il materiale di realizzazione.
93.22.2|REALIZZAZIONE E APPLICAZIONE DI ORTESI DINAMICA.
93.26|RISOLUZIONE MANUALE DI ADERENZE ARTICOLARI.
93.29|CORREZIONI FORZATE DI DEFORMITA'. Correzione manuale di piede torto congenito
93.35.2|IRRADIAZIONE INFRAROSSA. Radiazione infrarossa, radiazione ultravioletta. Per seduta (Ciclo di dieci sedute)
93.35.3|PARAFFINOTERAPIA. Bagno paraffinico per seduta (Ciclo di dieci sedute)
93.35.5|CRIOTERAPIA STRUMENTALE. Per seduta (Ciclo di dieci sedute)
93.36|RIABILITAZIONE CARDIOLOGICA.
93.37|TRAINING PRENATALE. Training psico-fisico per il parto naturale Intero ciclo
93.39.4|ELETTROTERAPIA ANTALGICA. Diadinamica Per seduta di 10 minuti  (Ciclo di dieci sedute)
93.39.5|ELETTROTERAPIA ANTALGICA. Elettroanalgesia transutanea (TENS, alto voltaggio) Per seduta di 30 minuti (Ciclo di dieci se
93.39.6|ELETTROTERAPIA DI MUSCOLI  DENERVATI. Escluso Viso
93.39.7|ELETTROTERAPIA DI MUSCOLI NORMO O DENERVATI DI ALTRI DISTRETTI. Per seduta (Ciclo di dieci sedute)
93.39.8|MAGNETOTERAPIA. Per seduta (Ciclo di dieci sedute)
93.39.9|ULTRASONOTERAPIA. Con testina fissa e ad immersione Per seduta (Ciclo di dieci sedute)
93.40.2|MASSOTERAPIA PER DRENAGGIO LINFATICO. La prestazione sostituisce cod. 93.39.2 Per seduta di (45 minuti ciascuno)(Ciclo d
93.40.3|ELETTROTERAPIA ANTALGICA. Interferenziale, galvanica Per seduta di 20 minuti (Ciclo di dieci sedute)
93.40.4|ULTRASONOTERAPIA. Con testina mobile Per seduta (Ciclo di dieci sedute)
93.46|TRAZIONI CUTANEE DEGLI ARTI. - Trazione con nastro adesivo, a stivale, di Buck, con forcella
93.51|APPLICAZIONE DI CORSETTO GESSATO. Escluso: Minerva gessata (93.52)
93.52|APPLICAZIONE DI MINERVA GESSATA.
93.53|APPLICAZIONE DI ALTRO CORSETTO GESSATO. Busto gessato
93.54.1|BENDAGGIO CON DOCCIA DI IMMOBILIZZAZIONE. antibrachio-metacarpale e femoro-podalico
93.54.2|BENDAGGIO DESAULT AMIDATO O GESSATO.
93.54.3|APPARECCHIO GESSATO. toraco brachiale, femoro-podalico
93.54.4|APPARECCHIO GESSATO. brachio-antibrachio-metacarpale, tibio-podalico
93.54.5|APPARECCHIO GESSATO. antibrachio-metacarpale
93.54.6|APPARECCHIO GESSATO. femoro-tibiale
93.54.7|APPARECCHIO GESSATO POLSO, MANO, PIEDE.
93.54.8|APPLICAZIONE DI STECCA DI ZIMMER. Per dito della mano o del piede
93.56.1|FASCIATURA SEMPLICE.
93.56.2|BENDAGGIO ALLA COLLA DI ZINCO FEMORO-PODALICO.
93.56.3|BENDAGGIO ALLA COLLA DI ZINCO TIBIO-PODALICO.
93.56.4|BENDAGGIO ADESIVO ELASTICO.
93.56.5|BENDAGGIO  PER CLAVICOLA/SPALLA.
93.56.6|MEDICAZIONE DI SHANZ.
93.56.7|ALTRO BENDAGGIO. Desault, So-Bar
93.71.7|INQUADRAMENTO DISTURBI COMUNICATIVI E/O COGNITIVI - La prestazione sostituisce cod. 94.08.4. Valutazione, anche strument
93.71.8|RIABILITAZIONE LOGOPEDICA INDIVIDUALE  - La prestazione sostituisce cod. 93.71.1, 93.71.3 E 93.72.1 (Rieducazione distur
93.71.9|RIABILITAZIONE LOGOPEDICA COLLETTIVA  - La prestazione sostituisce cod. 93.71.2, 93.71.4 E 93.72.2 (Rieducazione disturb
93.78.1|RIABILITAZIONE DEL CIECO O DELL'IPOVEDENTE GRAVE. Terapia delle attività della vita quotidiana. Per seduta individuale d
93.78.2|RIABILITAZIONE DEL CIECO. Terapia delle attività della vita quotidiana Per seduta collettiva (Ciclo di dieci sedute)
93.82.1|TERAPIA EDUCAZIONALE DEL DIABETICO/OBESO/NEFROPATICO. Per seduta individuale (Ciclo di dieci sedute)
93.82.2|TERAPIA EDUCAZIONALE DEL DIABETICO/OBESO/NEFROPATICO. Per seduta collettiva (Ciclo di dieci sedute)
93.83|TERAPIA OCCUPAZIONALE. Terapia delle attività della vita quotidiana Escluso: Training in attività di vita quotidiana per
93.83.1|TERAPIA OCCUPAZIONALE. Per seduta collettiva (Ciclo di dieci sedute)
93.89.1|TRAINING CONDIZIONAMENTO AUDIOMETRICO INFANTILE. Per seduta individuale (Ciclo di sei sedute)
93.89.2|TRAINING PER DISTURBI COGNITIVI. Riabilitazione funzioni mnesiche, gnosiche e prassiche Per seduta individuale (Ciclo di
93.89.3|TRAINING PER DISTURBI COGNITIVI. Riabilitazione funzioni mnesiche, gnosiche e prassiche Per seduta collettiva (Ciclo di 
93.91|RESPIRAZIONE A PRESSIONE POSITIVA INTERMITTENTE. Per seduta
93.94|SOMMINISTRAZIONE DI FARMACI (BRONCODILATATORI O ANTIBIOTICI) PER MEZZO DI NEBULIZZATORE  Per seduta. (Ciclo di dieci sed
93.95.1|OSSIGENOTERAPIA IPERBARICA - La prestazione sostituisce cod.93.95.  Per seduta (durata trattamento ossigeno di 90 minuti
93.95.2|OSSIGENOTERAPIA IPERBARICA IN EMERGENZA - La prestazione sostituisce cod.93.95. 
93.99|ALTRE PROCEDURE RESPIRATORIE. Drenaggio posturale Per seduta  (Ciclo di dieci sedute)
93.99.1|BRONCOINSTILLAZIONI. Per seduta
94.01.1|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DI INTELLIGENZA.
94.01.2|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DI DETERIORAMENTO O SVILUPPO INTELLETTIVO, M.D.B., MODA, WAIS, STANFORD BINET
94.02.1|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DELLA MEMORIA. Memoria implicita, esplicita, a breve e lungo termine, test di
94.02.2|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DELLA SCALA DI MEMORIA DI WECHSLER [WMS].
94.08.1|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DELLE FUNZIONI ESECUTIVE.
94.08.2|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DELLE  ABILITA' VISUO SPAZIALI.
94.08.3|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST PROIETTIVI E DELLA PERSONALITA'.
94.08.5|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DI VALUTAZIONE DELLA DISABILITA' SOCIALE.
94.08.6|SOMMINISTRAZIONE E INTERPRETAZIONE DI TEST DI VALUTAZIONE DEL CARICO FAMILIARE E DELLE STRATEGIE DI COPING.
94.09|COLLOQUIO PSICOLOGICO CLINICO.
94.19.1|PRIMA VISITA PSICHIATRICA.
94.3|PSICOTERAPIA INDIVIDUALE.
94.32|IPNOTERAPIA. Ipnosi Incluso: Ipnosi per analgesia
94.42|PSICOTERAPIA FAMILIARE. Per seduta
94.44|PSICOTERAPIA DI GRUPPO. Per seduta e per partecipante (Max 10 partecipanti)
95.01|ESAME PARZIALE DELL'OCCHIO. Esame dell'occhio con prescrizione di occhiali
95.02|PRIMA VISITA OCULISTICA. Incluso:  Esame del visus, Refrazione con eventuale prescrizione di lenti, Tonometria, Biomicro
95.03.1|STUDIO DELLA TOPOGRAFIA CORNEALE.
95.03.3|TOMOGRAFIA A COERENZA OTTICA (OCT).
95.05|STUDIO DEL CAMPO VISIVO. Campimetria, perimetria statica/cinetica, FDT
95.06|STUDIO DELLA SENSIBILITA' AL COLORE. Test di acuità visiva e di discriminazione cromatica
95.07|STUDIO DELL'ADATTABILITA' AL BUIO.
95.07.1|STUDIO DELLA SENSIBILITA' AL CONTRASTO.
95.09.1|ESAME DEL FUNDUS OCULI. Non associabile a cod. 95.02
95.09.2|ESOFTALMOMETRIA.
95.09.3|CHERATOESTESIOMETRIA.
95.11|FOTOGRAFIA DEL FUNDUS. Per occhio
95.11.1|FOTOGRAFIA DEL SEGMENTO ANTERIORE.
95.12.1|ANGIOGRAFIA CON FLUOROSCEINA O INDOCIANINA O FLUOROSCOPIA OCULARE. La pretazione sostituice cod. 95.12.
95.13|ECOGRAFIA OCULARE.
95.13.1|PACHIMETRIA CORNEALE.
95.13.2|BIOMICROSCOPIA CORNEALE. Con conta cellule endoteliali
95.14|STUDIO RADIOLOGICO DELL'OCCHIO.
95.15|STUDIO DELLA MOTILITA' OCULARE. Non associabile a cod. 95.02
95.2|TEST DI HESS - LANCASTER.
95.21.1|ELETTRORETINOGRAFIA - SOSTITUISCE PREST. 95.21.
95.22|ELETTROOCULOGRAFIA (EOG).
95.23|POTENZIALI EVOCATI VISIVI  (VEP). Potenziali evocati da pattern o da flash o da pattern ad emicampi
95.23.1|INTERFEROMETRIA.
95.24.1|STUDIO REGISTRATO DEL NISTAGMO. [spontaneo, posizionale,  provocato (elettronistagmografia,videoculografia)]
95.24.2|STUDIO DEL NISTAGMO REGISTRATO PROVOCATO.
95.25|ELETTROMIOGRAFIA DELL'OCCHIO (EMG).
