#CODEVALUEMODEL=CodeValueAteco|CODESYSTEMID=ATECO|CODESYSTEMNAME=ATECO|CODESYSTEMDISPLAYNAME=ATECO|VERSION=0|DESCRIPTION=ATECO|LANGUAGE=it|AUTHORITYNAME=ITAL-TBS S.P.A.|AUTHORITYDESCRIPTION=ITAL-TBS S.P.A.|AUTHORITYCONTACTINFORMATION=info@italtbs.com|VALIDFROM=01/01/2007 00:00|||||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
G.46.3.7.0_V0|46.37.0|46.37.0|Commercio all'ingrosso di caffè, tè, cacao e spezie|S|0|1|COMMERCIO||||||Commercio all'ingrosso di caffè, tè, cacao e spezie|||01/01/2007 00:00|
G.46.3.7.0.1_V0|46.37.01|46.37.01|Commercio all'ingrosso di caffè|C|0|1|COMMERCIO||||||Commercio all'ingrosso di caffè|||01/01/2007 00:00|
G.46.3.7.0.2_V0|46.37.02|46.37.02|Commercio all'ingrosso di tè, cacao e spezie|C|0|1|COMMERCIO||||||Commercio all'ingrosso di tè, cacao e spezie|||01/01/2007 00:00|
G.46.3.8_V0|46.38|46.38|Commercio all'ingrosso di altri prodotti alimentari, inclusi pesci, crostacei e molluschi|S|0|1|COMMERCIO||||||Commercio all'ingrosso di altri prodotti alimentari, inclusi pesci, crostacei e molluschi|||01/01/2007 00:00|
G.46.3.8.1_V0|46.38.1|46.38.1|Commercio all'ingrosso di prodotti della pesca freschi|S|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti della pesca freschi|||01/01/2007 00:00|
G.46.3.8.1.0_V0|46.38.10|46.38.10|Commercio all'ingrosso di prodotti della pesca freschi|C|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti della pesca freschi|||01/01/2007 00:00|
G.46.3.8.2_V0|46.38.2|46.38.2|Commercio all'ingrosso di prodotti della pesca congelati, surgelati, conservati, secchi|S|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti della pesca congelati, surgelati, conservati, secchi|||01/01/2007 00:00|
G.46.3.8.2.0_V0|46.38.20|46.38.20|Commercio all'ingrosso di prodotti della pesca congelati, surgelati, conservati, secchi|C|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti della pesca congelati, surgelati, conservati, secchi|||01/01/2007 00:00|
G.46.3.8.3_V0|46.38.3|46.38.3|Commercio all'ingrosso di pasti e piatti pronti|S|0|1|COMMERCIO||||||Commercio all'ingrosso di pasti e piatti pronti|||01/01/2007 00:00|
G.46.3.8.3.0_V0|46.38.30|46.38.30|Commercio all'ingrosso di pasti e piatti pronti|C|0|1|COMMERCIO||||||Commercio all'ingrosso di pasti e piatti pronti|||01/01/2007 00:00|
G.46.3.8.9_V0|46.38.9|46.38.9|Commercio all'ingrosso di altri prodotti alimentari|S|0|1|COMMERCIO||||||Commercio all'ingrosso di altri prodotti alimentari|||01/01/2007 00:00|
G.46.3.8.9.0_V0|46.38.90|46.38.90|Commercio all'ingrosso di altri prodotti alimentari|C|0|1|COMMERCIO||||||Commercio all'ingrosso di altri prodotti alimentari|||01/01/2007 00:00|
G.46.3.9_V0|46.39|46.39|Commercio all'ingrosso non specializzato di prodotti alimentari, bevande e tabacco|S|0|1|COMMERCIO||||||Commercio all'ingrosso non specializzato di prodotti alimentari, bevande e tabacco|||01/01/2007 00:00|
G.46.3.9.1_V0|46.39.1|46.39.1|Commercio all'ingrosso non specializzato di prodotti surgelati|S|0|1|COMMERCIO||||||Commercio all'ingrosso non specializzato di prodotti surgelati|||01/01/2007 00:00|
G.46.3.9.1.0_V0|46.39.10|46.39.10|Commercio all'ingrosso non specializzato di prodotti surgelati|C|0|1|COMMERCIO||||||Commercio all'ingrosso non specializzato di prodotti surgelati|||01/01/2007 00:00|
G.46.3.9.2_V0|46.39.2|46.39.2|Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco|S|0|1|COMMERCIO||||||Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco|||01/01/2007 00:00|
G.46.3.9.2.0_V0|46.39.20|46.39.20|Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco|C|0|1|COMMERCIO||||||Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco|||01/01/2007 00:00|
G.46.4_V0|46.4|46.4|COMMERCIO ALL'INGROSSO DI BENI DI CONSUMO FINALE|S|0|1|COMMERCIO||||||COMMERCIO ALL'INGROSSO DI BENI DI CONSUMO FINALE|||01/01/2007 00:00|
G.46.4.1_V0|46.41|46.41|Commercio all'ingrosso di prodotti tessili|S|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti tessili|||01/01/2007 00:00|
G.46.4.1.1_V0|46.41.1|46.41.1|Commercio all'ingrosso di tessuti|S|0|1|COMMERCIO||||||Commercio all'ingrosso di tessuti|||01/01/2007 00:00|
G.46.4.1.1.0_V0|46.41.10|46.41.10|Commercio all'ingrosso di tessuti|C|0|1|COMMERCIO||||||Commercio all'ingrosso di tessuti|||01/01/2007 00:00|
G.46.4.1.2_V0|46.41.2|46.41.2|Commercio all'ingrosso di articoli di merceria, filati e passamaneria|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli di merceria, filati e passamaneria|||01/01/2007 00:00|
G.46.4.1.2.0_V0|46.41.20|46.41.20|Commercio all'ingrosso di articoli di merceria, filati e passamaneria|C|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli di merceria, filati e passamaneria|||01/01/2007 00:00|
G.46.4.1.9_V0|46.41.9|46.41.9|Commercio all'ingrosso di altri articoli tessili|S|0|1|COMMERCIO||||||Commercio all'ingrosso di altri articoli tessili|||01/01/2007 00:00|
G.46.4.1.9.0_V0|46.41.90|46.41.90|Commercio all'ingrosso di altri articoli tessili|C|0|1|COMMERCIO||||||Commercio all'ingrosso di altri articoli tessili|||01/01/2007 00:00|
G.46.4.2_V0|46.42|46.42|Commercio all'ingrosso di abbigliamento e di calzature|S|0|1|COMMERCIO||||||Commercio all'ingrosso di abbigliamento e di calzature|||01/01/2007 00:00|
G.46.4.2.1_V0|46.42.1|46.42.1|Commercio all'ingrosso di abbigliamento e accessori|S|0|1|COMMERCIO||||||Commercio all'ingrosso di abbigliamento e accessori|||01/01/2007 00:00|
G.46.4.2.1.0_V0|46.42.10|46.42.10|Commercio all'ingrosso di abbigliamento e accessori|C|0|1|COMMERCIO||||||Commercio all'ingrosso di abbigliamento e accessori|||01/01/2007 00:00|
G.46.4.2.2_V0|46.42.2|46.42.2|Commercio all'ingrosso di articoli in pelliccia|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli in pelliccia|||01/01/2007 00:00|
G.46.4.2.2.0_V0|46.42.20|46.42.20|Commercio all'ingrosso di articoli in pelliccia|C|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli in pelliccia|||01/01/2007 00:00|
G.46.4.2.3_V0|46.42.3|46.42.3|Commercio all'ingrosso di camicie, biancheria intima, maglieria e simili|S|0|1|COMMERCIO||||||Commercio all'ingrosso di camicie, biancheria intima, maglieria e simili|||01/01/2007 00:00|
G.46.4.2.3.0_V0|46.42.30|46.42.30|Commercio all'ingrosso di camicie, biancheria intima, maglieria e simili|C|0|1|COMMERCIO||||||Commercio all'ingrosso di camicie, biancheria intima, maglieria e simili|||01/01/2007 00:00|
G.46.4.2.4_V0|46.42.4|46.42.4|Commercio all'ingrosso di calzature e accessori|S|0|1|COMMERCIO||||||Commercio all'ingrosso di calzature e accessori|||01/01/2007 00:00|
G.46.4.2.4.0_V0|46.42.40|46.42.40|Commercio all'ingrosso di calzature e accessori|C|0|1|COMMERCIO||||||Commercio all'ingrosso di calzature e accessori|||01/01/2007 00:00|
G.46.4.3_V0|46.43|46.43|Commercio all'ingrosso di elettrodomestici, elettronica di consumo audio e video; articoli per fotografia, cinematografia e ottica|S|0|1|COMMERCIO||||||Commercio all'ingrosso di elettrodomestici, elettronica di consumo audio e video; articoli per fotografia, cinematografia e ottica|||01/01/2007 00:00|
G.46.4.3.1_V0|46.43.1|46.43.1|Commercio all'ingrosso di elettrodomestici, di elettronica di consumo audio e video|S|0|1|COMMERCIO||||||Commercio all'ingrosso di elettrodomestici, di elettronica di consumo audio e video|||01/01/2007 00:00|
G.46.4.3.1.0_V0|46.43.10|46.43.10|Commercio all'ingrosso di elettrodomestici, di elettronica di consumo audio e video|C|0|1|COMMERCIO||||||Commercio all'ingrosso di elettrodomestici, di elettronica di consumo audio e video|||01/01/2007 00:00|
G.46.4.3.2_V0|46.43.2|46.43.2|Commercio all'ingrosso di supporti registrati, audio, video (Cd, Dvd e altri supporti)|S|0|1|COMMERCIO||||||Commercio all'ingrosso di supporti registrati, audio, video (Cd, Dvd e altri supporti)|||01/01/2007 00:00|
G.46.4.3.2.0_V0|46.43.20|46.43.20|Commercio all'ingrosso di supporti registrati, audio, video (Cd, Dvd e altri supporti)|C|0|1|COMMERCIO||||||Commercio all'ingrosso di supporti registrati, audio, video (Cd, Dvd e altri supporti)|||01/01/2007 00:00|
G.46.4.3.3_V0|46.43.3|46.43.3|Commercio all'ingrosso di articoli per fotografia, cinematografia e ottica|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli per fotografia, cinematografia e ottica|||01/01/2007 00:00|
G.46.4.3.3.0_V0|46.43.30|46.43.30|Commercio all'ingrosso di articoli per fotografia, cinematografia e ottica|C|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli per fotografia, cinematografia e ottica|||01/01/2007 00:00|
G.46.4.4_V0|46.44|46.44|Commercio all'ingrosso di articoli di porcellana, di vetro e di prodotti per la pulizia|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli di porcellana, di vetro e di prodotti per la pulizia|||01/01/2007 00:00|
G.46.4.4.1_V0|46.44.1|46.44.1|Commercio all'ingrosso di vetreria e cristalleria|S|0|1|COMMERCIO||||||Commercio all'ingrosso di vetreria e cristalleria|||01/01/2007 00:00|
G.46.4.4.1.0_V0|46.44.10|46.44.10|Commercio all'ingrosso di vetreria e cristalleria|C|0|1|COMMERCIO||||||Commercio all'ingrosso di vetreria e cristalleria|||01/01/2007 00:00|
G.46.4.4.2_V0|46.44.2|46.44.2|Commercio all'ingrosso di ceramiche e porcellana|S|0|1|COMMERCIO||||||Commercio all'ingrosso di ceramiche e porcellana|||01/01/2007 00:00|
G.46.4.4.2.0_V0|46.44.20|46.44.20|Commercio all'ingrosso di ceramiche e porcellana|C|0|1|COMMERCIO||||||Commercio all'ingrosso di ceramiche e porcellana|||01/01/2007 00:00|
G.46.4.4.3_V0|46.44.3|46.44.3|Commercio all'ingrosso di saponi, detersivi e altri prodotti per la pulizia|S|0|1|COMMERCIO||||||Commercio all'ingrosso di saponi, detersivi e altri prodotti per la pulizia|||01/01/2007 00:00|
G.46.4.4.3.0_V0|46.44.30|46.44.30|Commercio all'ingrosso di saponi, detersivi e altri prodotti per la pulizia|C|0|1|COMMERCIO||||||Commercio all'ingrosso di saponi, detersivi e altri prodotti per la pulizia|||01/01/2007 00:00|
G.46.4.4.4_V0|46.44.4|46.44.4|Commercio all'ingrosso di coltelleria, posateria e pentolame|S|0|1|COMMERCIO||||||Commercio all'ingrosso di coltelleria, posateria e pentolame|||01/01/2007 00:00|
G.46.4.4.4.0_V0|46.44.40|46.44.40|Commercio all'ingrosso di coltelleria, posateria e pentolame|C|0|1|COMMERCIO||||||Commercio all'ingrosso di coltelleria, posateria e pentolame|||01/01/2007 00:00|
G.46.4.5_V0|46.45|46.45|Commercio all'ingrosso di profumi e cosmetici|S|0|1|COMMERCIO||||||Commercio all'ingrosso di profumi e cosmetici|||01/01/2007 00:00|
G.46.4.5.0_V0|46.45.0|46.45.0|Commercio all'ingrosso di profumi e cosmetici|S|0|1|COMMERCIO||||||Commercio all'ingrosso di profumi e cosmetici|||01/01/2007 00:00|
G.46.4.5.0.0_V0|46.45.00|46.45.00|Commercio all'ingrosso di profumi e cosmetici|C|0|1|COMMERCIO||||||Commercio all'ingrosso di profumi e cosmetici|||01/01/2007 00:00|
G.46.4.6_V0|46.46|46.46|Commercio all'ingrosso di prodotti farmaceutici|S|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti farmaceutici|||01/01/2007 00:00|
G.46.4.6.1_V0|46.46.1|46.46.1|Commercio all'ingrosso di medicinali|S|0|1|COMMERCIO||||||Commercio all'ingrosso di medicinali|||01/01/2007 00:00|
G.46.4.6.1.0_V0|46.46.10|46.46.10|Commercio all'ingrosso di medicinali|C|0|1|COMMERCIO||||||Commercio all'ingrosso di medicinali|||01/01/2007 00:00|
G.46.4.6.2_V0|46.46.2|46.46.2|Commercio all'ingrosso di prodotti botanici per uso farmaceutico|S|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti botanici per uso farmaceutico|||01/01/2007 00:00|
G.46.4.6.2.0_V0|46.46.20|46.46.20|Commercio all'ingrosso di prodotti botanici per uso farmaceutico|C|0|1|COMMERCIO||||||Commercio all'ingrosso di prodotti botanici per uso farmaceutico|||01/01/2007 00:00|
G.46.4.6.3_V0|46.46.3|46.46.3|Commercio all'ingrosso di articoli medicali ed ortopedici|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli medicali ed ortopedici|||01/01/2007 00:00|
G.46.4.6.3.0_V0|46.46.30|46.46.30|Commercio all'ingrosso di articoli medicali ed ortopedici|C|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli medicali ed ortopedici|||01/01/2007 00:00|
G.46.4.7_V0|46.47|46.47|Commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione|S|0|1|COMMERCIO||||||Commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione|||01/01/2007 00:00|
G.46.4.7.1_V0|46.47.1|46.47.1|Commercio all'ingrosso di mobili di qualsiasi materiale|S|0|1|COMMERCIO||||||Commercio all'ingrosso di mobili di qualsiasi materiale|||01/01/2007 00:00|
G.46.4.7.1.0_V0|46.47.10|46.47.10|Commercio all'ingrosso di mobili di qualsiasi materiale|C|0|1|COMMERCIO||||||Commercio all'ingrosso di mobili di qualsiasi materiale|||01/01/2007 00:00|
G.46.4.7.2_V0|46.47.2|46.47.2|Commercio all'ingrosso di tappeti|S|0|1|COMMERCIO||||||Commercio all'ingrosso di tappeti|||01/01/2007 00:00|
G.46.4.7.2.0_V0|46.47.20|46.47.20|Commercio all'ingrosso di tappeti|C|0|1|COMMERCIO||||||Commercio all'ingrosso di tappeti|||01/01/2007 00:00|
G.46.4.7.3_V0|46.47.3|46.47.3|Commercio all'ingrosso di articoli per l'illuminazione; materiale elettrico vario per uso domestico|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli per l'illuminazione; materiale elettrico vario per uso domestico|||01/01/2007 00:00|
G.46.4.7.3.0_V0|46.47.30|46.47.30|Commercio all'ingrosso di articoli per l'illuminazione; materiale elettrico vario per uso domestico|C|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli per l'illuminazione; materiale elettrico vario per uso domestico|||01/01/2007 00:00|
G.46.4.8_V0|46.48|46.48|Commercio all'ingrosso di orologi e di gioielleria|S|0|1|COMMERCIO||||||Commercio all'ingrosso di orologi e di gioielleria|||01/01/2007 00:00|
G.46.4.8.0_V0|46.48.0|46.48.0|Commercio all'ingrosso di orologi e di gioielleria|S|0|1|COMMERCIO||||||Commercio all'ingrosso di orologi e di gioielleria|||01/01/2007 00:00|
G.46.4.8.0.0_V0|46.48.00|46.48.00|Commercio all'ingrosso di orologi e di gioielleria|C|0|1|COMMERCIO||||||Commercio all'ingrosso di orologi e di gioielleria|||01/01/2007 00:00|
G.46.4.9_V0|46.49|46.49|Commercio all'ingrosso di altri beni di consumo|S|0|1|COMMERCIO||||||Commercio all'ingrosso di altri beni di consumo|||01/01/2007 00:00|
G.46.4.9.1_V0|46.49.1|46.49.1|Commercio all'ingrosso di carta, cartone e articoli di cartoleria|S|0|1|COMMERCIO||||||Commercio all'ingrosso di carta, cartone e articoli di cartoleria|||01/01/2007 00:00|
G.46.4.9.1.0_V0|46.49.10|46.49.10|Commercio all'ingrosso di carta, cartone e articoli di cartoleria|C|0|1|COMMERCIO||||||Commercio all'ingrosso di carta, cartone e articoli di cartoleria|||01/01/2007 00:00|
G.46.4.9.2_V0|46.49.2|46.49.2|Commercio all'ingrosso di libri, riviste e giornali|S|0|1|COMMERCIO||||||Commercio all'ingrosso di libri, riviste e giornali|||01/01/2007 00:00|
G.46.4.9.2.0_V0|46.49.20|46.49.20|Commercio all'ingrosso di libri, riviste e giornali|C|0|1|COMMERCIO||||||Commercio all'ingrosso di libri, riviste e giornali|||01/01/2007 00:00|
G.46.4.9.3_V0|46.49.3|46.49.3|Commercio all'ingrosso di giochi e giocattoli|S|0|1|COMMERCIO||||||Commercio all'ingrosso di giochi e giocattoli|||01/01/2007 00:00|
G.46.4.9.3.0_V0|46.49.30|46.49.30|Commercio all'ingrosso di giochi e giocattoli|C|0|1|COMMERCIO||||||Commercio all'ingrosso di giochi e giocattoli|||01/01/2007 00:00|
G.46.4.9.4_V0|46.49.4|46.49.4|Commercio all'ingrosso di articoli sportivi (incluse le biciclette)|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli sportivi (incluse le biciclette)|||01/01/2007 00:00|
G.46.4.9.4.0_V0|46.49.40|46.49.40|Commercio all'ingrosso di articoli sportivi (incluse le biciclette)|C|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli sportivi (incluse le biciclette)|||01/01/2007 00:00|
G.46.4.9.5_V0|46.49.5|46.49.5|Commercio all'ingrosso di articoli in pelle; articoli da viaggio in qualsiasi materiale|S|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli in pelle; articoli da viaggio in qualsiasi materiale|||01/01/2007 00:00|
G.46.4.9.5.0_V0|46.49.50|46.49.50|Commercio all'ingrosso di articoli in pelle; articoli da viaggio in qualsiasi materiale|C|0|1|COMMERCIO||||||Commercio all'ingrosso di articoli in pelle; articoli da viaggio in qualsiasi materiale|||01/01/2007 00:00|
G.46.4.9.9_V0|46.49.9|46.49.9|Commercio all'ingrosso di vari prodotti di consumo non alimentare nca|S|0|1|COMMERCIO||||||Commercio all'ingrosso di vari prodotti di consumo non alimentare nca|||01/01/2007 00:00|
G.46.4.9.9.0_V0|46.49.90|46.49.90|Commercio all'ingrosso di vari prodotti di consumo non alimentare nca|C|0|1|COMMERCIO||||||Commercio all'ingrosso di vari prodotti di consumo non alimentare nca|||01/01/2007 00:00|
G.46.5_V0|46.5|46.5|COMMERCIO ALL'INGROSSO DI APPARECCHIATURE ICT|S|0|1|COMMERCIO||||||COMMERCIO ALL'INGROSSO DI APPARECCHIATURE ICT|||01/01/2007 00:00|
G.46.5.1_V0|46.51|46.51|Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software|S|0|1|COMMERCIO||||||Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software|||01/01/2007 00:00|
G.46.5.1.0_V0|46.51.0|46.51.0|Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software|S|0|1|COMMERCIO||||||Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software|||01/01/2007 00:00|
G.46.5.1.0.0_V0|46.51.00|46.51.00|Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software|C|0|1|COMMERCIO||||||Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software|||01/01/2007 00:00|
G.46.5.2_V0|46.52|46.52|Commercio all'ingrosso di apparecchiature elettroniche per telecomunicazioni e componenti elettronici |S|0|1|COMMERCIO||||||Commercio all'ingrosso di apparecchiature elettroniche per telecomunicazioni e componenti elettronici |||01/01/2007 00:00|
G.46.5.2.0_V0|46.52.0|46.52.0|Commercio all'ingrosso apparecchiature elettroniche per telecomunicazioni e componenti elettronici|S|0|1|COMMERCIO||||||Commercio all'ingrosso apparecchiature elettroniche per telecomunicazioni e componenti elettronici|||01/01/2007 00:00|
G.46.5.2.0.1_V0|46.52.01|46.52.01|Commercio all'ingrosso di apparecchi e materiali telefonici|C|0|1|COMMERCIO||||||Commercio all'ingrosso di apparecchi e materiali telefonici|||01/01/2007 00:00|
G.46.5.2.0.2_V0|46.52.02|46.52.02|Commercio all'ingrosso di nastri non registrati|C|0|1|COMMERCIO||||||Commercio all'ingrosso di nastri non registrati|||01/01/2007 00:00|
G.46.5.2.0.9_V0|46.52.09|46.52.09|Commercio all'ingrosso di altre apparecchiature elettroniche per telecomunicazioni e di altri componenti elettronici|C|0|1|COMMERCIO||||||Commercio all'ingrosso di altre apparecchiature elettroniche per telecomunicazioni e di altri componenti elettronici|||01/01/2007 00:00|
G.46.6_V0|46.6|46.6|COMMERCIO ALL'INGROSSO DI ALTRI MACCHINARI, ATTREZZATURE E FORNITURE|S|0|1|COMMERCIO||||||COMMERCIO ALL'INGROSSO DI ALTRI MACCHINARI, ATTREZZATURE E FORNITURE|||01/01/2007 00:00|
G.46.6.1_V0|46.61|46.61|Commercio all'ingrosso di macchinari, attrezzature e forniture agricole|S|0|1|COMMERCIO||||||Commercio all'ingrosso di macchinari, attrezzature e forniture agricole|||01/01/2007 00:00|
G.46.6.1.0_V0|46.61.0|46.61.0|Commercio all'ingrosso di macchine, accessori e utensili agricoli, inclusi i trattori|S|0|1|COMMERCIO||||||Commercio all'ingrosso di macchine, accessori e utensili agricoli, inclusi i trattori|||01/01/2007 00:00|
G.46.6.1.0.0_V0|46.61.00|46.61.00|Commercio all'ingrosso di macchine, accessori e utensili agricoli, inclusi i trattori|C|0|1|COMMERCIO||||||Commercio all'ingrosso di macchine, accessori e utensili agricoli, inclusi i trattori|||01/01/2007 00:00|
G.46.6.2_V0|46.62|46.62|Commercio all'ingrosso di macchine utensili|S|0|1|COMMERCIO||||||Commercio all'ingrosso di macchine utensili|||01/01/2007 00:00|
G.46.6.2.0_V0|46.62.0|46.62.0|Commercio all'ingrosso di macchine utensili (incluse le relative parti intercambiabili)|S|0|1|COMMERCIO||||||Commercio all'ingrosso di macchine utensili (incluse le relative parti intercambiabili)|||01/01/2007 00:00|
G.46.6.2.0.0_V0|46.62.00|46.62.00|Commercio all'ingrosso di macchine utensili (incluse le relative parti intercambiabili)|C|0|1|COMMERCIO||||||Commercio all'ingrosso di macchine utensili (incluse le relative parti intercambiabili)|||01/01/2007 00:00|
G.46.6.3_V0|46.63|46.63|Commercio all'ingrosso di macchinari per l'estrazione, l'edilizia e l'ingegneria civile|S|0|1|COMMERCIO||||||Commercio all'ingrosso di macchinari per l'estrazione, l'edilizia e l'ingegneria civile|||01/01/2007 00:00|
