#CODEVALUEMODEL=CodeValueInail|CODESYSTEMID=INAIL|CODESYSTEMNAME=INAIL|CODESYSTEMDISPLAYNAME=INAIL|VERSION=0|DESCRIPTION=INAIL|LANGUAGE=it|AUTHORITYNAME=ITAL-TBS S.P.A.|AUTHORITYDESCRIPTION=ITAL-TBS S.P.A.|AUTHORITYCONTACTINFORMATION=info@italtbs.com|VALIDFROM=01/01/2007 00:00|||||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
I.0678_V0|I.0678_V0|I.0678_V0|DRAGHE|S|0|1|||||||DRAGHE|||01/01/2007 00:00|
I.0678.01_V0|I.0678.01_V0|I.0678.01_V0|costruzione |C|0|1|6321||||||costruzione |||01/01/2007 00:00|
I.0678.02_V0|I.0678.02_V0|I.0678.02_V0|impiego: riferirsi alla natura specifica delle singole lavorazioni|C|0|1|8131||||||impiego: riferirsi alla natura specifica delle singole lavorazioni|||01/01/2007 00:00|
I.0679_V0|I.0679_V0|I.0679_V0|DRAPPERIE|C|0|1|8132||||||DRAPPERIE|||01/01/2007 00:00|
I.0679.01_V0|I.0679.01_V0|I.0679.01_V0|filatura e tessitura|C|0|1|8133||||||filatura e tessitura|||01/01/2007 00:00|
I.0679.02_V0|I.0679.02_V0|I.0679.02_V0|sola tessitura|C|0|1|8150||||||sola tessitura|||01/01/2007 00:00|
I.0679.03_V0|I.0679.03_V0|I.0679.03_V0|tessitura e finissaggio|C|0|1|8133||||||tessitura e finissaggio|||01/01/2007 00:00|
I.0679.04_V0|I.0679.04_V0|I.0679.04_V0|ciclo completo|C|0|1|6510||||||ciclo completo|||01/01/2007 00:00|
I.0680_V0|I.0680_V0|I.0680_V0|DUPLICATORI|C|0|1|5211||||||DUPLICATORI|||01/01/2007 00:00|
I.0680.01_V0|I.0680.01_V0|I.0680.01_V0|di disegni o dattiloscritti|C|0|1|6510||||||di disegni o dattiloscritti|||01/01/2007 00:00|
I.0681_V0|I.0681_V0|I.0681_V0|EBANISTERIA|C|0|1|2195||||||EBANISTERIA|||01/01/2007 00:00|
I.0682_V0|I.0682_V0|I.0682_V0|EBANITE|C|0|1|5330||||||EBANITE|||01/01/2007 00:00|
I.0682.01_V0|I.0682.01_V0|I.0682.01_V0|produzione di - e fabbricazione di oggetti|C|0|1|2195||||||produzione di - e fabbricazione di oggetti|||01/01/2007 00:00|
I.0682.02_V0|I.0682.02_V0|I.0682.02_V0|fabbricazione di oggetti in - con soli lavori di tornitura, intaglio, intarsio|C|0|1|6520||||||fabbricazione di oggetti in - con soli lavori di tornitura, intaglio, intarsio|||01/01/2007 00:00|
I.0683_V0|I.0683_V0|I.0683_V0|ECONOMIZZATORI|C|0|1|6581||||||ECONOMIZZATORI|||01/01/2007 00:00|
I.0683.01_V0|I.0683.01_V0|I.0683.01_V0|per motori a combustibile liquido o gassoso|C|0|1|6520||||||per motori a combustibile liquido o gassoso|||01/01/2007 00:00|
I.0683.02_V0|I.0683.02_V0|I.0683.02_V0|preriscaldatori|C|0|1|4311||||||preriscaldatori|||01/01/2007 00:00|
I.0684_V0|I.0684_V0|I.0684_V0|EDUZIONE|S|0|1|||||||EDUZIONE|||01/01/2007 00:00|
I.0684.01_V0|I.0684.01_V0|I.0684.01_V0|di acque|C|0|1|8140||||||di acque|||01/01/2007 00:00|
I.0685_V0|I.0685_V0|I.0685_V0|ELASTICI|C|0|1|2194||||||ELASTICI|||01/01/2007 00:00|
I.0685.01_V0|I.0685.01_V0|I.0685.01_V0|tessuti|C|0|1|2195||||||tessuti|||01/01/2007 00:00|
I.0685.02_V0|I.0685.02_V0|I.0685.02_V0|produzione di elastomeri sintetici|C|0|1|2194||||||produzione di elastomeri sintetici|||01/01/2007 00:00|
I.0685.03_V0|I.0685.03_V0|I.0685.03_V0|sola lavorazione|C|0|1|6412||||||sola lavorazione|||01/01/2007 00:00|
I.0686_V0|I.0686_V0|I.0686_V0|ELETTRAUTO|S|0|1|||||||ELETTRAUTO|||01/01/2007 00:00|
I.0686.01_V0|I.0686.01_V0|I.0686.01_V0|officine di -|C|0|1|6412||||||officine di -|||01/01/2007 00:00|
I.0687_V0|I.0687_V0|I.0687_V0|ELETTRICI|C|0|1|3610||||||ELETTRICI|||01/01/2007 00:00|
I.0687.01_V0|I.0687.01_V0|I.0687.01_V0|installazione di impianti - :|C|0|1|3620||||||installazione di impianti - :|||01/01/2007 00:00|
I.0687.02.01_V0|I.0687.02.01_V0|I.0687.02.01_V0| - negli edifici civili|C|0|1|3610|||||| - negli edifici civili|||01/01/2007 00:00|
I.0687.03.02_V0|I.0687.03.02_V0|I.0687.03.02_V0| - negli opifici|C|0|1|3620|||||| - negli opifici|||01/01/2007 00:00|
I.0688_V0|I.0688_V0|I.0688_V0|ELETTRICITA'|C|0|1|6563||||||ELETTRICITA'|||01/01/2007 00:00|
I.0688.01_V0|I.0688.01_V0|I.0688.01_V0|apparecchi:|C|0|1|6561||||||apparecchi:|||01/01/2007 00:00|
I.0688.02_V0|I.0688.02_V0|I.0688.02_V0|- elettroacustici|C|0|1|6565||||||- elettroacustici|||01/01/2007 00:00|
I.0688.03_V0|I.0688.03_V0|I.0688.03_V0|- elettrici ed elettromagnetici in genere|C|0|1|6563||||||- elettrici ed elettromagnetici in genere|||01/01/2007 00:00|
I.0688.04_V0|I.0688.04_V0|I.0688.04_V0|- per illuminazione|C|0|1|6581||||||- per illuminazione|||01/01/2007 00:00|
I.0688.05_V0|I.0688.05_V0|I.0688.05_V0|- radio, telefonici e televisivi|C|0|1|6582||||||- radio, telefonici e televisivi|||01/01/2007 00:00|
I.0688.06_V0|I.0688.06_V0|I.0688.06_V0|- termici industriali|C|0|1|6581||||||- termici industriali|||01/01/2007 00:00|
I.0688.07_V0|I.0688.07_V0|I.0688.07_V0|- elettrodomestici|C|0|1|7281||||||- elettrodomestici|||01/01/2007 00:00|
I.0688.08_V0|I.0688.08_V0|I.0688.08_V0|articoli per - :|C|0|1|2197||||||articoli per - :|||01/01/2007 00:00|
I.0688.09_V0|I.0688.09_V0|I.0688.09_V0|- in ceramica|C|0|1|7320||||||- in ceramica|||01/01/2007 00:00|
I.0688.10_V0|I.0688.10_V0|I.0688.10_V0|- in materie plastiche |C|0|1|6564||||||- in materie plastiche |||01/01/2007 00:00|
I.0688.11_V0|I.0688.11_V0|I.0688.11_V0|- in vetro|C|0|1|6562||||||- in vetro|||01/01/2007 00:00|
I.0688.12_V0|I.0688.12_V0|I.0688.12_V0|lampadine e tubi per radiazioni luminose|C|0|1|6564||||||lampadine e tubi per radiazioni luminose|||01/01/2007 00:00|
I.0688.13_V0|I.0688.13_V0|I.0688.13_V0|strumenti di misura|C|0|1|6561||||||strumenti di misura|||01/01/2007 00:00|
I.0688.14_V0|I.0688.14_V0|I.0688.14_V0|valvole termoioniche, tubi catodici ecc.|C|0|1|6564||||||valvole termoioniche, tubi catodici ecc.|||01/01/2007 00:00|
I.0689_V0|I.0689_V0|I.0689_V0|ELETTROCALAMITE|C|0|1|6561||||||ELETTROCALAMITE|||01/01/2007 00:00|
I.0690_V0|I.0690_V0|I.0690_V0|ELETTROCHIMICA|S|0|1|||||||ELETTROCHIMICA|||01/01/2007 00:00|
I.0690.01_V0|I.0690.01_V0|I.0690.01_V0|v. voci del sottogruppo 2170|C|0|1|2171||||||v. voci del sottogruppo 2170|||01/01/2007 00:00|
I.0691_V0|I.0691_V0|I.0691_V0|ELETTROCHIMICI|S|0|1|||||||ELETTROCHIMICI|||01/01/2007 00:00|
I.0691.01_V0|I.0691.01_V0|I.0691.01_V0|prodotti - in genere|C|0|1|7275||||||prodotti - in genere|||01/01/2007 00:00|
I.0692_V0|I.0692_V0|I.0692_V0|ELETTRODI|C|0|1|6231||||||ELETTRODI|||01/01/2007 00:00|
I.0692.01_V0|I.0692.01_V0|I.0692.01_V0|per pile voltaiche, lampade ad arco ecc.|C|0|1|6562||||||per pile voltaiche, lampade ad arco ecc.|||01/01/2007 00:00|
I.0692.02_V0|I.0692.02_V0|I.0692.02_V0|per saldatura|C|0|1|6231||||||per saldatura|||01/01/2007 00:00|
I.0693_V0|I.0693_V0|I.0693_V0|ELETTRODINAMOMETRI|C|0|1|6582||||||ELETTRODINAMOMETRI|||01/01/2007 00:00|
I.0694_V0|I.0694_V0|I.0694_V0|ELETTRODOMESTICI|S|0|1|||||||ELETTRODOMESTICI|||01/01/2007 00:00|
I.0694.01_V0|I.0694.01_V0|I.0694.01_V0|in genere|C|0|1|6582||||||in genere|||01/01/2007 00:00|
I.0695_V0|I.0695_V0|I.0695_V0|ELETTRODOTTI|C|0|1|6590||||||ELETTRODOTTI|||01/01/2007 00:00|
I.0695.01_V0|I.0695.01_V0|I.0695.01_V0|v. Linee|C|0|1|6561||||||v. Linee|||01/01/2007 00:00|
I.0696_V0|I.0696_V0|I.0696_V0|ELETTROFILTRI|C|0|1|6413||||||ELETTROFILTRI|||01/01/2007 00:00|
I.0697_V0|I.0697_V0|I.0697_V0|ELETTROMAGNETI|C|0|1|6561||||||ELETTROMAGNETI|||01/01/2007 00:00|
I.0698_V0|I.0698_V0|I.0698_V0|ELETTROMOTRICI|C|0|1|6563||||||ELETTROMOTRICI|||01/01/2007 00:00|
I.0699_V0|I.0699_V0|I.0699_V0|ELETTRONICHE|S|0|1|||||||ELETTRONICHE|||01/01/2007 00:00|
I.0699.01_V0|I.0699.01_V0|I.0699.01_V0|apparecchiature|C|0|1|6563||||||apparecchiature|||01/01/2007 00:00|
I.0700_V0|I.0700_V0|I.0700_V0|ELETTRONICI|C|0|1|6563||||||ELETTRONICI|||01/01/2007 00:00|
I.0700.01_V0|I.0700.01_V0|I.0700.01_V0|calcolatrici e calcolatori|C|0|1|6563||||||calcolatrici e calcolatori|||01/01/2007 00:00|
I.0700.02_V0|I.0700.02_V0|I.0700.02_V0|componenti|C|0|1|6562||||||componenti|||01/01/2007 00:00|
I.0700.03_V0|I.0700.03_V0|I.0700.03_V0|circuiti|C|0|1|6563||||||circuiti|||01/01/2007 00:00|
I.0701_V0|I.0701_V0|I.0701_V0|ELETTROSCOPI|C|0|1|6561||||||ELETTROSCOPI|||01/01/2007 00:00|
I.0702_V0|I.0702_V0|I.0702_V0|ELETTROTERAPIA|S|0|1|||||||ELETTROTERAPIA|||01/01/2007 00:00|
I.0702.01_V0|I.0702.01_V0|I.0702.01_V0|apparecchi per -|C|0|1|6561||||||apparecchi per -|||01/01/2007 00:00|
I.0703_V0|I.0703_V0|I.0703_V0|ELETTROTERMICI|C|0|1|6261||||||ELETTROTERMICI|||01/01/2007 00:00|
I.0703.01_V0|I.0703.01_V0|I.0703.01_V0|v. Termici|C|0|1|6413||||||v. Termici|||01/01/2007 00:00|
I.0704_V0|I.0704_V0|I.0704_V0|ELETTROTIPIA|C|0|1|6282||||||ELETTROTIPIA|||01/01/2007 00:00|
I.0705_V0|I.0705_V0|I.0705_V0|ELETTROTRENI|C|0|1|6413||||||ELETTROTRENI|||01/01/2007 00:00|
I.0706_V0|I.0706_V0|I.0706_V0|ELETTROVELLUTAZIONE|C|0|1|6411||||||ELETTROVELLUTAZIONE|||01/01/2007 00:00|
I.0707_V0|I.0707_V0|I.0707_V0|ELEVATORI|C|0|1|6323||||||ELEVATORI|||01/01/2007 00:00|
I.0707.01_V0|I.0707.01_V0|I.0707.01_V0|carrelli|C|0|1|6411||||||carrelli|||01/01/2007 00:00|
I.0707.02_V0|I.0707.02_V0|I.0707.02_V0|impianti|C|0|1|5224||||||impianti|||01/01/2007 00:00|
I.0708_V0|I.0708_V0|I.0708_V0|ELICHE|C|0|1|2197||||||ELICHE|||01/01/2007 00:00|
I.0708.01_V0|I.0708.01_V0|I.0708.01_V0|in legno|C|0|1|6122||||||in legno|||01/01/2007 00:00|
I.0708.02_V0|I.0708.02_V0|I.0708.02_V0|in materie plastiche|C|0|1|6222||||||in materie plastiche|||01/01/2007 00:00|
I.0708.03_V0|I.0708.03_V0|I.0708.03_V0|in metallo ottenute per fusione|C|0|1|6122||||||in metallo ottenute per fusione|||01/01/2007 00:00|
I.0708.04_V0|I.0708.04_V0|I.0708.04_V0|in metallo ottenute per stampaggio|C|0|1|6430||||||in metallo ottenute per stampaggio|||01/01/2007 00:00|
I.0709_V0|I.0709_V0|I.0709_V0|ELICOTTERI|S|0|1|||||||ELICOTTERI|||01/01/2007 00:00|
I.0709.01_V0|I.0709.01_V0|I.0709.01_V0|costruzione|C|0|1|6430||||||costruzione|||01/01/2007 00:00|
I.0709.02_V0|I.0709.02_V0|I.0709.02_V0|esercizio:|C|0|1|1111||||||esercizio:|||01/01/2007 00:00|
I.0709.03_V0|I.0709.03_V0|I.0709.03_V0| |C|0|1|9150|||||| |||01/01/2007 00:00|
I.0709.04.01_V0|I.0709.04.01_V0|I.0709.04.01_V0| - per scopi agricoli|C|0|1|2173|||||| - per scopi agricoli|||01/01/2007 00:00|
I.0709.05.02_V0|I.0709.05.02_V0|I.0709.05.02_V0| - per altri scopi|C|0|1|6510|||||| - per altri scopi|||01/01/2007 00:00|
I.0710_V0|I.0710_V0|I.0710_V0|ELIO|C|0|1|2173||||||ELIO|||01/01/2007 00:00|
I.0711_V0|I.0711_V0|I.0711_V0|ELIOGRAFI|C|0|1|6510||||||ELIOGRAFI|||01/01/2007 00:00|
I.0712_V0|I.0712_V0|I.0712_V0|ELIOGRAFIA|C|0|1|2187||||||ELIOGRAFIA|||01/01/2007 00:00|
I.0712.01_V0|I.0712.01_V0|I.0712.01_V0|apparecchi per -|C|0|1|2233||||||apparecchi per -|||01/01/2007 00:00|
I.0712.02_V0|I.0712.02_V0|I.0712.02_V0|preparazione della superficie sensibile|C|0|1|2187||||||preparazione della superficie sensibile|||01/01/2007 00:00|
I.0712.03_V0|I.0712.03_V0|I.0712.03_V0|procedimento di stampa|C|0|1|3324||||||procedimento di stampa|||01/01/2007 00:00|
I.0713_V0|I.0713_V0|I.0713_V0|ELIPORTI|S|0|1|||||||ELIPORTI|||01/01/2007 00:00|
I.0713.01_V0|I.0713.01_V0|I.0713.01_V0|v. anche Aeroporti|C|0|1|3324||||||v. anche Aeroporti|||01/01/2007 00:00|
I.0714_V0|I.0714_V0|I.0714_V0|ELMI DA PALOMBARO|S|0|1|||||||ELMI DA PALOMBARO|||01/01/2007 00:00|
I.0714.01_V0|I.0714.01_V0|I.0714.01_V0|v. Palombari|C|0|1|7121 7122||||||v. Palombari|||01/01/2007 00:00|
I.0715_V0|I.0715_V0|I.0715_V0|EMATITE|S|0|1|||||||EMATITE|||01/01/2007 00:00|
I.0715.01_V0|I.0715.01_V0|I.0715.01_V0|estrazione|C|0|1|6111||||||estrazione|||01/01/2007 00:00|
I.0716_V0|I.0716_V0|I.0716_V0|EMATITE|C|0|1|2112||||||EMATITE|||01/01/2007 00:00|
I.0716.01_V0|I.0716.01_V0|I.0716.01_V0|metallurgia (siderurgia)|C|0|1|2152 2186||||||metallurgia (siderurgia)|||01/01/2007 00:00|
I.0717_V0|I.0717_V0|I.0717_V0|EMODERIVATI|C|0|1|2112||||||EMODERIVATI|||01/01/2007 00:00|
I.0718_V0|I.0718_V0|I.0718_V0|EMULSIONANTI|C|0|1|2152      2186||||||EMULSIONANTI|||01/01/2007 00:00|
I.0719_V0|I.0719_V0|I.0719_V0|ENERGIA NUCLEARE|C|0|1|4110||||||ENERGIA NUCLEARE|||01/01/2007 00:00|
I.0719.01_V0|I.0719.01_V0|I.0719.01_V0|esercizio di reattori:|C|0|1|4510||||||esercizio di reattori:|||01/01/2007 00:00|
I.0719.02.01_V0|I.0719.02.01_V0|I.0719.02.01_V0| - industriali per produzione di elettricità|C|0|1|4510|||||| - industriali per produzione di elettricità|||01/01/2007 00:00|
I.0719.03.02_V0|I.0719.03.02_V0|I.0719.03.02_V0| - industriali per usi diversi|C|0|1|4510|||||| - industriali per usi diversi|||01/01/2007 00:00|
I.0719.04.03_V0|I.0719.04.03_V0|I.0719.04.03_V0| - per ricerca scientifica|C|0|1|4510|||||| - per ricerca scientifica|||01/01/2007 00:00|
I.0719.05_V0|I.0719.05_V0|I.0719.05_V0|smaltimento di rifiuti radioattivi|C|0|1|7130||||||smaltimento di rifiuti radioattivi|||01/01/2007 00:00|
I.0720_V0|I.0720_V0|I.0720_V0|ENERGIE ENDOGENE|S|0|1|||||||ENERGIE ENDOGENE|||01/01/2007 00:00|
I.0720.01_V0|I.0720.01_V0|I.0720.01_V0|captazione e sfruttamento|C|0|1|1413||||||captazione e sfruttamento|||01/01/2007 00:00|
I.0721_V0|I.0721_V0|I.0721_V0|ENOLOGIA|S|0|1|||||||ENOLOGIA|||01/01/2007 00:00|
I.0721.01_V0|I.0721.01_V0|I.0721.01_V0|attività di -|C|0|1|5222||||||attività di -|||01/01/2007 00:00|
I.0721.02_V0|I.0721.02_V0|I.0721.02_V0|bottami:|C|0|1|5111||||||bottami:|||01/01/2007 00:00|
I.0721.03.01_V0|I.0721.03.01_V0|I.0721.03.01_V0| - fabbricazione |C|0|1|5222|||||| - fabbricazione |||01/01/2007 00:00|
I.0721.04.02_V0|I.0721.04.02_V0|I.0721.04.02_V0| - solo doghe|C|0|1|5224|||||| - solo doghe|||01/01/2007 00:00|
I.0721.05_V0|I.0721.05_V0|I.0721.05_V0|macchine per - :|C|0|1|6321||||||macchine per - :|||01/01/2007 00:00|
I.0721.06.01_V0|I.0721.06.01_V0|I.0721.06.01_V0| - prevalentemente in legno|C|0|1|5224|||||| - prevalentemente in legno|||01/01/2007 00:00|
I.0721.07.02_V0|I.0721.07.02_V0|I.0721.07.02_V0| - prevalentemente metalliche|C|0|1|6321|||||| - prevalentemente metalliche|||01/01/2007 00:00|
I.0722_V0|I.0722_V0|I.0722_V0|EQUILIBRATURA|C|0|1|6412||||||EQUILIBRATURA|||01/01/2007 00:00|
I.0722.01_V0|I.0722.01_V0|I.0722.01_V0|di ruote di veicoli:|C|0|1|2196||||||di ruote di veicoli:|||01/01/2007 00:00|
I.0722.02.01_V0|I.0722.02.01_V0|I.0722.02.01_V0| - nelle officine di riparazione di autoveicoli|C|0|1|6412|||||| - nelle officine di riparazione di autoveicoli|||01/01/2007 00:00|
I.0722.03.02_V0|I.0722.03.02_V0|I.0722.03.02_V0| - nella riparazione di pneumatici|C|0|1|1471|||||| - nella riparazione di pneumatici|||01/01/2007 00:00|
I.0723_V0|I.0723_V0|I.0723_V0|ERBE|S|0|1|||||||ERBE|||01/01/2007 00:00|
I.0723.01_V0|I.0723.01_V0|I.0723.01_V0|destinate alla produzione di infusi o estratti: preparazione, miscelazione e confezionamento|C|0|1|2155||||||destinate alla produzione di infusi o estratti: preparazione, miscelazione e confezionamento|||01/01/2007 00:00|
I.0724_V0|I.0724_V0|I.0724_V0|ERBICIDI|S|0|1|||||||ERBICIDI|||01/01/2007 00:00|
I.0724.01_V0|I.0724.01_V0|I.0724.01_V0|produzione|C|0|1|1111||||||produzione|||01/01/2007 00:00|
I.0724.02_V0|I.0724.02_V0|I.0724.02_V0|impiego:|C|0|1|1112||||||impiego:|||01/01/2007 00:00|
I.0724.03.01_V0|I.0724.03.01_V0|I.0724.03.01_V0| - nei lavori di preparazione del terreno|C|0|1|6520|||||| - nei lavori di preparazione del terreno|||01/01/2007 00:00|
I.0724.04.02_V0|I.0724.04.02_V0|I.0724.04.02_V0| - in lavorazioni agricole particolari|C|0|1|1112|||||| - in lavorazioni agricole particolari|||01/01/2007 00:00|
I.0725_V0|I.0725_V0|I.0725_V0|ERGOMETRI|C|0|1|5111||||||ERGOMETRI|||01/01/2007 00:00|
I.0726_V0|I.0726_V0|I.0726_V0|ERICA|C|0|1|6321||||||ERICA|||01/01/2007 00:00|
I.0726.01_V0|I.0726.01_V0|I.0726.01_V0|lavorazione del ciocco per abbozzi di pipe|C|0|1|5111||||||lavorazione del ciocco per abbozzi di pipe|||01/01/2007 00:00|
I.0727_V0|I.0727_V0|I.0727_V0|ERPICATRICI|C|0|1|1111||||||ERPICATRICI|||01/01/2007 00:00|
I.0728_V0|I.0728_V0|I.0728_V0|ERPICATURA|S|0|1|||||||ERPICATURA|||01/01/2007 00:00|
I.0728.01_V0|I.0728.01_V0|I.0728.01_V0|del terreno|C|0|1|6213||||||del terreno|||01/01/2007 00:00|
I.0729_V0|I.0729_V0|I.0729_V0|ERPICI|C|0|1|6321||||||ERPICI|||01/01/2007 00:00|
I.0729.01_V0|I.0729.01_V0|I.0729.01_V0|ottenuti per fucinatura|C|0|1|6213||||||ottenuti per fucinatura|||01/01/2007 00:00|
I.0730_V0|I.0730_V0|I.0730_V0|ESCAVATORI|C|0|1|3310||||||ESCAVATORI|||01/01/2007 00:00|
I.0731_V0|I.0731_V0|I.0731_V0|ESCAVAZIONE|S|0|1|||||||ESCAVAZIONE|||01/01/2007 00:00|
I.0731.01_V0|I.0731.01_V0|I.0731.01_V0|movimenti di terra in genere|C|0|1|3310||||||movimenti di terra in genere|||01/01/2007 00:00|
I.0732_V0|I.0732_V0|I.0732_V0|ESPLODENTI|S|0|1|||||||ESPLODENTI|||01/01/2007 00:00|
I.0732.01_V0|I.0732.01_V0|I.0732.01_V0|v. Esplosivi|C|0|1|6561||||||v. Esplosivi|||01/01/2007 00:00|
I.0733_V0|I.0733_V0|I.0733_V0|ESPLODITORI|S|0|1|||||||ESPLODITORI|||01/01/2007 00:00|
I.0733.01_V0|I.0733.01_V0|I.0733.01_V0|elettrici ed elettromagnetici in genere|C|0|1|2132||||||elettrici ed elettromagnetici in genere|||01/01/2007 00:00|
I.0734_V0|I.0734_V0|I.0734_V0|ESPLOSIVI|C|0|1|2132||||||ESPLOSIVI|||01/01/2007 00:00|
I.0734.01_V0|I.0734.01_V0|I.0734.01_V0|caricamento o scaricamento di congegni, proiettili, bombe, siluri, ecc.|C|0|1|2132||||||caricamento o scaricamento di congegni, proiettili, bombe, siluri, ecc.|||01/01/2007 00:00|
I.0734.02_V0|I.0734.02_V0|I.0734.02_V0|compressione, per produzione inneschi|C|0|1|9311 9320||||||compressione, per produzione inneschi|||01/01/2007 00:00|
I.0734.03_V0|I.0734.03_V0|I.0734.03_V0|depositi di - :|C|0|1|0714||||||depositi di - :|||01/01/2007 00:00|
I.0734.04.01_V0|I.0734.04.01_V0|I.0734.04.01_V0| - esercizio|C|0|1|2131|||||| - esercizio|||01/01/2007 00:00|
I.0734.05.02_V0|I.0734.05.02_V0|I.0734.05.02_V0| - guardiani|C|0|1|1111|||||| - guardiani|||01/01/2007 00:00|
I.0734.06_V0|I.0734.06_V0|I.0734.06_V0|produzione|C|0|1|2131||||||produzione|||01/01/2007 00:00|
I.0734.07_V0|I.0734.07_V0|I.0734.07_V0|uso per dissodamento e scasso del terreno, rottura di crostoni, ecc.|C|0|1|6562||||||uso per dissodamento e scasso del terreno, rottura di crostoni, ecc.|||01/01/2007 00:00|
I.0735_V0|I.0735_V0|I.0735_V0|ESPOSIMETRI|S|0|1|||||||ESPOSIMETRI|||01/01/2007 00:00|
I.0735.01_V0|I.0735.01_V0|I.0735.01_V0|a cellula fotoelettrica, per fotografia, cinematografia, ecc|C|0|1|0544||||||a cellula fotoelettrica, per fotografia, cinematografia, ecc|||01/01/2007 00:00|
I.0736_V0|I.0736_V0|I.0736_V0|ESPOSIZIONI|S|0|1|||||||ESPOSIZIONI|||01/01/2007 00:00|
I.0736.01_V0|I.0736.01_V0|I.0736.01_V0|fisse e itineranti personale addetto a -|C|0|1|1414||||||fisse e itineranti personale addetto a -|||01/01/2007 00:00|
I.0737_V0|I.0737_V0|I.0737_V0|ESSENZE|C|0|1|2144||||||ESSENZE|||01/01/2007 00:00|
I.0737.01_V0|I.0737.01_V0|I.0737.01_V0|per alcolici|C|0|1|2184||||||per alcolici|||01/01/2007 00:00|
I.0737.02_V0|I.0737.02_V0|I.0737.02_V0|con distillazione|C|0|1|2144||||||con distillazione|||01/01/2007 00:00|
I.0737.03_V0|I.0737.03_V0|I.0737.03_V0|con altri processi|C|0|1|2152 2162||||||con altri processi|||01/01/2007 00:00|
I.0738_V0|I.0738_V0|I.0738_V0|ESSICCATIVI|S|0|1|||||||ESSICCATIVI|||01/01/2007 00:00|
I.0738.01_V0|I.0738.01_V0|I.0738.01_V0|per vernici, produzione di -|C|0|1|6581||||||per vernici, produzione di -|||01/01/2007 00:00|
I.0739_V0|I.0739_V0|I.0739_V0|ESSICCATOI|S|0|1|||||||ESSICCATOI|||01/01/2007 00:00|
I.0739.01_V0|I.0739.01_V0|I.0739.01_V0|(apparecchi termici)|C|0|1|5112||||||(apparecchi termici)|||01/01/2007 00:00|
I.0740_V0|I.0740_V0|I.0740_V0|ESSICCAZIONE|S|0|1|||||||ESSICCAZIONE|||01/01/2007 00:00|
I.0740.01_V0|I.0740.01_V0|I.0740.01_V0|del legname|C|0|1|6562||||||del legname|||01/01/2007 00:00|
I.0741_V0|I.0741_V0|I.0741_V0|ESTENSIGRAFI|C|0|1|6520||||||ESTENSIGRAFI|||01/01/2007 00:00|
I.0741.01_V0|I.0741.01_V0|I.0741.01_V0|elettrici|C|0|1|6562||||||elettrici|||01/01/2007 00:00|
I.0741.02_V0|I.0741.02_V0|I.0741.02_V0|meccanici|C|0|1|6562||||||meccanici|||01/01/2007 00:00|
I.0742_V0|I.0742_V0|I.0742_V0|ESTENSIMETRI|C|0|1|6520||||||ESTENSIMETRI|||01/01/2007 00:00|
I.0742.01_V0|I.0742.01_V0|I.0742.01_V0|elettrici|C|0|1|6562||||||elettrici|||01/01/2007 00:00|
I.0742.02_V0|I.0742.02_V0|I.0742.02_V0|meccanici|C|0|1|6590||||||meccanici|||01/01/2007 00:00|
I.0743_V0|I.0743_V0|I.0743_V0|ESTINTORI|C|0|1|6321||||||ESTINTORI|||01/01/2007 00:00|
I.0743.01_V0|I.0743.01_V0|I.0743.01_V0|costruzione e riempimento|C|0|1|6590||||||costruzione e riempimento|||01/01/2007 00:00|
I.0744_V0|I.0744_V0|I.0744_V0|ESTIRPATORI|C|0|1|1452||||||ESTIRPATORI|||01/01/2007 00:00|
I.0745_V0|I.0745_V0|I.0745_V0|ESTRATTI|C|0|1|2112||||||ESTRATTI|||01/01/2007 00:00|
I.0745.01_V0|I.0745.01_V0|I.0745.01_V0|animali e vegetali|C|0|1|1414||||||animali e vegetali|||01/01/2007 00:00|
I.0745.02_V0|I.0745.02_V0|I.0745.02_V0|di ghiandole|C|0|1|2163||||||di ghiandole|||01/01/2007 00:00|
I.0745.03_V0|I.0745.03_V0|I.0745.03_V0|per alcolici|C|0|1|2144||||||per alcolici|||01/01/2007 00:00|
I.0745.04_V0|I.0745.04_V0|I.0745.04_V0|coloranti e concianti|C|0|1|2163||||||coloranti e concianti|||01/01/2007 00:00|
I.0745.05_V0|I.0745.05_V0|I.0745.05_V0|essenziali e resinici|C|0|1|2144||||||essenziali e resinici|||01/01/2007 00:00|
I.0745.06_V0|I.0745.06_V0|I.0745.06_V0|aromatici:|C|0|1|2184||||||aromatici:|||01/01/2007 00:00|
I.0745.07.01_V0|I.0745.07.01_V0|I.0745.07.01_V0| - con distillazione|C|0|1|2183|||||| - con distillazione|||01/01/2007 00:00|
I.0745.08.02_V0|I.0745.08.02_V0|I.0745.08.02_V0| - con altri processi|C|0|1|2184|||||| - con altri processi|||01/01/2007 00:00|
I.0745.09.03_V0|I.0745.09.03_V0|I.0745.09.03_V0| - nella produzione di citrato di calcio|C|0|1|2197|||||| - nella produzione di citrato di calcio|||01/01/2007 00:00|
